76,习武者定慧道馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.931554,22.494215,,,,,
77,雅高潜水蛇口体验训练馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.918143,22.483917,,,,,
78,唐堂功夫馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.915518,22.486987,,,,,
79,龙格亲子游泳俱乐部(南山中心店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.942389,22.48904,,,,,
80,深圳湾体育训练基地,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.943719,22.4929,,,,,
81,BEST百盛达射箭俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.913434,22.491951,,,,,
82,蚁徒户外运动俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,光明区,113.9712,22.763904,,,,,
83,Olymp Sports Club,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.9136,22.486721,,,,,
84,毅乐轮滑,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.938539,22.499888,,,,,
85,PUKY儿童平衡车俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.942437,22.500855,,,,,
86,健美汇健身房,体育休闲服务,运动场馆,运动场所,广东省,深圳市,光明区,113.990929,22.738376,,,,,
87,OneMuayThai王朝泰拳,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.924494,22.512061,,,,,
88,正鹄弓道,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.919862,22.519037,,,,,
89,Dragonbrother,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.920949,22.519495,,,,,
90,华联丰蓝球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,113.986772,22.68665,,,,,
91,黄氏族咏春武馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,宝安区,113.965034,22.651432,,,,,
92,啪啪运动羽毛球第一馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.917264,22.512785,,,,,
93,深圳乌兰图嘎马术训练营,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.970076,22.595608,,,,,
94,清华大学深圳国际校区-体育场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.967356,22.591169,,,,,
95,深圳哈工大-运动场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.967321,22.587625,,,,,
96,深圳大学城排球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.980934,22.589257,,,,,
97,EFA搏击俱乐部(龙井店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.973379,22.561435,,,,,
98,博昇攀岩馆(西丽店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.973298,22.561478,,,,,
99,Superkid儿童运动馆(龙珠店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.973556,22.561427,,,,,
100,广东新安职业技术学院体育场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.968168,22.557174,,,,,
101,修道馆剑道道场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.968665,22.568262,,,,,
102,正杰武术馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.974302,22.552795,,,,,
103,育飞体育滑轮体验馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.969434,22.53086,,,,,
104,Super kid儿童运动馆(世纪村店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.966756,22.53211,,,,,
105,拳击盒子,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.977556,22.533566,,,,,
106,和鹭赛艇俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.954484,22.522194,,,,,
107,印加迷城攀岩场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.969001,22.534673,,,,,
108,蓝楹湾度假酒店-露天泳池,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.986006,22.52165,,,,,
