步行最短距离（m）,步行最短时间（s）,公共服务设施名称,ID,距离分类,权重,纠正后权重
1286,1029,富通广场,101,0.08,0.3,0.024
1045,836,融创荟,102,0.25,0.3,0.075
874,699,融创荟,103,0.25,0.3,0.075
1096,877,传奇天街,103,0.08,0.3,0.024
384,307,海阔侨香商业服务体商场,104,1,0.3,0.3
384,307,美您公园MEININ PARK,104,1,0.3,0.3
1237,990,万科里瑧,104,0.08,0.3,0.024
1123,898,印力中心,104,0.08,0.3,0.024
683,546,海阔侨香商业服务体商场,105,0.55,0.3,0.165
683,546,美您公园MEININ PARK,105,0.55,0.3,0.165
934,747,印力中心,105,0.25,0.3,0.075
1020,816,东海城市广场,105,0.25,0.3,0.075
669,535,海阔侨香商业服务体商场,106,0.55,0.3,0.165
669,535,美您公园MEININ PARK,106,0.55,0.3,0.165
933,746,印力中心,106,0.25,0.3,0.075
1019,815,东海城市广场,106,0.25,0.3,0.075
581,465,东海缤纷天地,107,0.9,0.3,0.27
1098,878,东海城市广场,107,0.08,0.3,0.024
986,789,菀青进口商品集合馆,107,0.25,0.3,0.075
1022,818,LSOLIARE,107,0.25,0.3,0.075
1166,933,菀青进口商品(集合店),107,0.08,0.3,0.024
581,465,东海缤纷天地,109,0.9,0.3,0.27
1098,878,东海城市广场,109,0.08,0.3,0.024
986,789,菀青进口商品集合馆,109,0.25,0.3,0.075
1022,818,LSOLIARE,109,0.25,0.3,0.075
1166,933,菀青进口商品(集合店),109,0.08,0.3,0.024
197,158,kk one南区,110,1,0.3,0.3
363,290,KK one时尚潮流购物中心,110,1,0.3,0.3
409,327,中洲滨海商业中心,110,1,0.3,0.3
488,390,岁宝Shirble plaza(花好园店),110,0.9,0.3,0.27
788,630,Bo space购物中心,110,0.55,0.3,0.165
244,195,为盛百货,111,1,0.3,0.3
332,266,首信广场,111,1,0.3,0.3
574,459,新安购物广场,111,0.9,0.3,0.27
699,559,茗品汇进口商品生活馆(观澜大道店),111,0.55,0.3,0.165
939,751,兴万达商业城,111,0.25,0.3,0.075
657,526,荷壹广场(装修中),111,0.55,0.3,0.165
248,198,新安购物广场,112,1,0.3,0.3
329,263,首信广场,112,1,0.3,0.3
496,397,茗品汇进口商品生活馆(观澜大道店),112,0.9,0.3,0.27
419,335,为盛百货,112,1,0.3,0.3
380,304,兴万达商业城,112,1,0.3,0.3
887,710,民乐福新天地(观澜店),112,0.25,0.3,0.075
964,771,百佳华领域广场,112,0.25,0.3,0.075
411,329,荷壹广场(装修中),112,1,0.3,0.3
754,603,香格里(建设中),112,0.55,0.3,0.165
750,600,民乐福新天地(观澜店),113,0.55,0.3,0.165
846,677,百佳华领域广场,113,0.55,0.3,0.165
737,590,家和福商场,113,0.55,0.3,0.165
1062,850,观荟里iconic mall,113,0.25,0.3,0.075
1052,842,兴万达商业城,113,0.25,0.3,0.075
839,671,香格里(建设中),113,0.55,0.3,0.165
293,234,LULU,114,1,0.3,0.3
756,605,花伴里邻里购物中心,115,0.55,0.3,0.165
983,786,万盛百货(清湖店),115,0.25,0.3,0.075
982,786,清湖商业广场,115,0.25,0.3,0.075
1202,962,LULU,116,0.08,0.3,0.024
359,287,业佳兴百货,117,1,0.3,0.3
732,586,深港万众国际商贸城,117,0.55,0.3,0.165
834,667,深圳市即刻跨境货运代理有限公司,117,0.55,0.3,0.165
1122,898,天虹商场(东环店),117,0.08,0.3,0.024
1086,869,可可城商业广场,117,0.25,0.3,0.075
1133,906,万盛百货(万众步行街),117,0.08,0.3,0.024
1255,1004,岁宝Shirble plaza(民治店),117,0.08,0.3,0.024
59,47,兴万和购物广场(民乐立交),118,1,0.3,0.3
479,383,上河坊购物乐园,118,0.9,0.3,0.27
879,703,星河COCO City(民治店),118,0.25,0.3,0.075
1081,865,龙光玖龙荟购物中心,118,0.25,0.3,0.075
1149,919,inow专柜,118,0.08,0.3,0.024
1098,878,星河COCOPark(坂田店),118,0.08,0.3,0.024
300,240,梅林生活中心,119,1,0.3,0.3
552,442,新世界百货(梅华路店),119,0.9,0.3,0.27
822,658,梅林购物广场,119,0.55,0.3,0.165
936,749,conemoting market,119,0.25,0.3,0.075
938,750,Collects Goods,119,0.25,0.3,0.075
473,378,金色广场,120,0.9,0.3,0.27
813,650,景雅居商城,120,0.55,0.3,0.165
953,762,TT国际街区,120,0.25,0.3,0.075
1277,1022,绿景佐阾虹湾购物中心,120,0.08,0.3,0.024
1268,1014,岁宝Shirble plaza(景田店),120,0.08,0.3,0.024
326,261,下梅林广场,121,1,0.3,0.3
819,655,绿景佐阾虹湾购物中心,121,0.55,0.3,0.165
894,715,佐阾,121,0.25,0.3,0.075
939,751,金辉百货,121,0.25,0.3,0.075
1207,966,梅林购物广场,121,0.08,0.3,0.024
319,255,绿景佐阾虹湾购物中心,122,1,0.3,0.3
410,328,佐阾,122,1,0.3,0.3
411,329,下梅林广场,122,1,0.3,0.3
1090,872,金辉百货,122,0.08,0.3,0.024
1292,1034,景雅居商城,122,0.08,0.3,0.024
323,258,下梅林广场,123,1,0.3,0.3
816,653,绿景佐阾虹湾购物中心,123,0.55,0.3,0.165
891,713,佐阾,123,0.25,0.3,0.075
936,749,金辉百货,123,0.25,0.3,0.075
1204,963,梅林购物广场,123,0.08,0.3,0.024
481,385,新世界百货(梅华路店),124,0.9,0.3,0.27
751,601,梅林购物广场,124,0.55,0.3,0.165
690,552,Collects Goods,124,0.55,0.3,0.165
637,510,梅林生活中心,124,0.9,0.3,0.27
688,550,conemoting market,124,0.55,0.3,0.165
757,606,卓悦汇,124,0.55,0.3,0.165
897,718,nE(卓悦汇购物中心店),124,0.25,0.3,0.075
727,582,天虹商场(梅林店),124,0.55,0.3,0.165
847,678,D HOUSE,124,0.55,0.3,0.165
138,110,马成时代广场,125,1,0.3,0.3
431,345,天虹商场(福民店),125,1,0.3,0.3
1129,903,岁宝Shirble plaza(益田店),125,0.08,0.3,0.024
1112,890,MissHome,125,0.08,0.3,0.024
965,772,良集百货生活馆,125,0.25,0.3,0.075
1242,994,作业伴(保税店),125,0.08,0.3,0.024
930,744,裙楼商场,125,0.25,0.3,0.075
1280,1024,兴万和教育广场,125,0.08,0.3,0.024
1085,868,汇展城,125,0.25,0.3,0.075
1115,892,祥云·天都世纪商业中心,125,0.08,0.3,0.024
449,359,兴万和教育广场,126,0.9,0.3,0.27
526,421,祥云·天都世纪商业中心,126,0.9,0.3,0.27
693,554,良集百货生活馆,126,0.55,0.3,0.165
1303,1042,绿景佐阾红树林购物中心,126,0.08,0.3,0.024
222,178,万家百货(高尔夫大道店),127,1,0.3,0.3
497,398,同得利,127,0.9,0.3,0.27
574,459,丰盛福购物广场(装修中),127,0.9,0.3,0.27
326,261,万家百货(高尔夫大道店),128,1,0.3,0.3
516,413,同得利,128,0.9,0.3,0.27
593,474,丰盛福购物广场(装修中),128,0.9,0.3,0.27
417,334,宝地利百货(新樟路),129,1,0.3,0.3
434,347,壹家店,129,1,0.3,0.3
1190,952,盛世华茂购物广场,129,0.08,0.3,0.024
1027,822,壹家店,130,0.25,0.3,0.075
861,689,宝地利百货(新樟路),130,0.55,0.3,0.165
181,145,樟坑径中心广场,131,1,0.3,0.3
957,766,ipoh旗舰店,132,0.25,0.3,0.075
919,735,207iphx旗舰店,132,0.25,0.3,0.075
1297,1038,美家福购物广场(杨美店),132,0.08,0.3,0.024
1199,959,润佳生活超市(细靓店),133,0.08,0.3,0.024
1286,1029,凯隆商场,133,0.08,0.3,0.024
607,486,凯隆商场,134,0.9,0.3,0.27
1301,1041,国都购物商城,134,0.08,0.3,0.024
1073,858,MaxMeyer,136,0.25,0.3,0.075
855,684,红日子购物广场(坭岗西村步行街),136,0.55,0.3,0.165
1295,1036,and world,136,0.08,0.3,0.024
370,296,百花新天地,137,1,0.3,0.3
1145,916,万佳广场,137,0.08,0.3,0.024
992,794,天阶1号,137,0.25,0.3,0.075
1283,1026,群星购物,137,0.08,0.3,0.024
1270,1016,银华商场,137,0.08,0.3,0.024
171,137,红日子购物广场(坭岗西村步行街),138,1,0.3,0.3
801,641,and world,138,0.55,0.3,0.165
719,575,MaxMeyer,138,0.55,0.3,0.165
962,770,1伽名柜(深圳)体验中心NB·Home,138,0.25,0.3,0.075
1295,1036,上下荟,138,0.08,0.3,0.024
990,792,洋浩广场,138,0.25,0.3,0.075
1196,957,天天饰展中心,138,0.08,0.3,0.024
1174,939,永同昌·招商中环商业广场,138,0.08,0.3,0.024
565,452,银华商场,139,0.9,0.3,0.27
414,331,银华商场,140,1,0.3,0.3
396,317,万佳广场,141,1,0.3,0.3
628,502,百花新天地,141,0.9,0.3,0.27
492,394,天阶1号,141,0.9,0.3,0.27
935,748,天天饰展中心,141,0.25,0.3,0.075
818,654,洋浩广场,141,0.55,0.3,0.165
627,502,星光广场,141,0.9,0.3,0.27
1123,898,鸿翔时尚购物广场,141,0.08,0.3,0.024
1211,969,1伽名柜(深圳)体验中心NB·Home,141,0.08,0.3,0.024
1174,939,鸿翔世纪城,141,0.08,0.3,0.024
1301,1041,东方商业广场,141,0.08,0.3,0.024
329,263,洋浩广场,142,1,0.3,0.3
446,357,天天饰展中心,142,0.9,0.3,0.27
571,457,星光广场,142,0.9,0.3,0.27
776,621,天阶1号,142,0.55,0.3,0.165
743,594,万佳广场,142,0.55,0.3,0.165
852,682,ADELAHOME,142,0.55,0.3,0.165
874,699,鸿翔世纪城,142,0.25,0.3,0.075
877,702,HALO广场(桃园路),142,0.25,0.3,0.075
902,722,1伽名柜(深圳)体验中心NB·Home,142,0.25,0.3,0.075
1008,806,上下荟,142,0.25,0.3,0.075
1066,853,鸿翔时尚购物广场,142,0.25,0.3,0.075
971,777,and world,142,0.25,0.3,0.075
1098,878,百花新天地,142,0.08,0.3,0.024
1152,922,梦岗工艺城,142,0.08,0.3,0.024
1142,914,中洲新天地,142,0.08,0.3,0.024
1138,910,MaxMeyer,142,0.08,0.3,0.024
1294,1035,东方商业广场,142,0.08,0.3,0.024
1146,917,笋岗星光商业广场,142,0.08,0.3,0.024
1295,1036,红日子购物广场(坭岗西村步行街),142,0.08,0.3,0.024
65,52,京基御景华城商业广场,143,1,0.3,0.3
858,686,华强南商业中心,143,0.55,0.3,0.165
1038,830,艾妮全球购,143,0.25,0.3,0.075
1003,802,汉国城市商业中心,143,0.25,0.3,0.075
1252,1002,华强地铁商场,143,0.08,0.3,0.024
65,52,京基御景华城商业广场,144,1,0.3,0.3
858,686,华强南商业中心,144,0.55,0.3,0.165
1038,830,艾妮全球购,144,0.25,0.3,0.075
1003,802,汉国城市商业中心,144,0.25,0.3,0.075
1252,1002,华强地铁商场,144,0.08,0.3,0.024
360,288,华强南商业中心,145,1,0.3,0.3
622,498,京基御景华城商业广场,145,0.9,0.3,0.27
505,404,汉国城市商业中心,145,0.9,0.3,0.27
782,626,艾妮全球购,145,0.55,0.3,0.165
754,603,华强地铁商场,145,0.55,0.3,0.165
967,774,地铁商城,145,0.25,0.3,0.075
1014,811,潮流前线地铁商场,145,0.25,0.3,0.075
1120,896,世纪汇购物中心(华强路站),145,0.08,0.3,0.024
1052,842,Q4B090,145,0.25,0.3,0.075
1190,952,华联街地下商场,145,0.08,0.3,0.024
1033,826,JQR,145,0.25,0.3,0.075
1052,842,华强广场,145,0.25,0.3,0.075
1209,967,SmokeTalk华强北店,145,0.08,0.3,0.024
1231,985,华芯商城,145,0.08,0.3,0.024
1304,1043,天虹商场(深南新店),145,0.08,0.3,0.024
549,439,中信地铁商场(深南中路),146,0.9,0.3,0.27
613,490,华联街地下商场,146,0.9,0.3,0.27
741,593,茂业百货(深南店),146,0.55,0.3,0.165
684,547,ZEISS,146,0.55,0.3,0.165
797,638,城市广场·深圳,146,0.55,0.3,0.165
973,778,华强南商业中心,146,0.25,0.3,0.075
896,717,CICCI Mall购物中心,146,0.25,0.3,0.075
896,717,汉国城市商业中心,146,0.25,0.3,0.075
1095,876,华强地铁商场,146,0.08,0.3,0.024
1273,1018,JQR,146,0.08,0.3,0.024
1250,1000,HTX,146,0.08,0.3,0.024
1245,996,岁宝百货(红岭店)(暂停营业),146,0.08,0.3,0.024
785,628,艾妮全球购,147,0.55,0.3,0.165
1102,882,京基御景华城商业广场,147,0.08,0.3,0.024
1063,850,皇御商城,147,0.25,0.3,0.075
1000,800,汉瑜商业中心,147,0.25,0.3,0.075
255,204,皇御商城,148,1,0.3,0.3
143,114,汉国城市商业中心,149,1,0.3,0.3
632,506,华强南商业中心,149,0.9,0.3,0.27
352,282,华强地铁商场,149,1,0.3,0.3
565,452,地铁商城,149,0.9,0.3,0.27
571,457,潮流前线地铁商场,149,0.9,0.3,0.27
590,472,JQR,149,0.9,0.3,0.27
609,487,Q4B090,149,0.9,0.3,0.27
996,797,华强北商业街(赛格广场西南),149,0.25,0.3,0.075
609,487,华强广场,149,0.9,0.3,0.27
677,542,世纪汇购物中心(华强路站),149,0.55,0.3,0.165
766,613,SmokeTalk华强北店,149,0.55,0.3,0.165
924,739,茂业百货(深南店),149,0.25,0.3,0.075
732,586,艾妮全球购,149,0.55,0.3,0.165
788,630,华芯商城,149,0.55,0.3,0.165
1256,1005,京基御景华城商业广场,149,0.08,0.3,0.024
868,694,现代之窗商业广场,149,0.55,0.3,0.165
806,645,华联街地下商场,149,0.55,0.3,0.165
972,778,蓝联工厂店,149,0.25,0.3,0.075
861,689,天虹商场(深南新店),149,0.55,0.3,0.165
985,788,咪哒(中航城天虹购物中心店),149,0.25,0.3,0.075
1079,863,CICCI Mall购物中心,149,0.25,0.3,0.075
942,754,优品全球购,149,0.25,0.3,0.075
1002,802,中航城天虹购物中心,149,0.25,0.3,0.075
921,737,维多利(振华路店),149,0.25,0.3,0.075
1017,814,九方购物中心(华强北店),149,0.25,0.3,0.075
937,750,NICO女人名店,149,0.25,0.3,0.075
947,758,U-ZONE专柜,149,0.25,0.3,0.075
1003,802,AD专柜,149,0.25,0.3,0.075
1115,892,Sulwnasoo,149,0.08,0.3,0.024
975,780,汉瑜商业中心,149,0.25,0.3,0.075
1027,822,opm(茂业百货华强北店),149,0.25,0.3,0.075
1133,906,V尚街精品外贸市场,149,0.08,0.3,0.024
975,780,中信地铁商场(深南中路),149,0.25,0.3,0.075
1117,894,曼哈商业广场,149,0.08,0.3,0.024
1165,932,前卫新天地,149,0.08,0.3,0.024
1243,994,全球易,149,0.08,0.3,0.024
1225,980,紫荆城食品交易中心,149,0.08,0.3,0.024
1280,1024,潮流前线地下商场,149,0.08,0.3,0.024
1294,1035,港澳城(华强北路),149,0.08,0.3,0.024
1034,827,威尼斯小商人,149,0.25,0.3,0.075
1118,894,ZEISS,149,0.08,0.3,0.024
1223,978,城市广场·深圳,149,0.08,0.3,0.024
503,402,汇港鑫商业中心,150,0.9,0.3,0.27
522,418,新供销购物城,150,0.9,0.3,0.27
605,484,升隆百货(荔园店),150,0.9,0.3,0.27
685,548,平湖商业中心,150,0.55,0.3,0.165
726,581,金丰源商场,150,0.55,0.3,0.165
934,747,新都百货,150,0.25,0.3,0.075
1004,803,天和百货(平湖店),150,0.25,0.3,0.075
1139,911,翔英商业广场,150,0.08,0.3,0.024
408,326,缤纷时尚城,151,1,0.3,0.3
297,238,荟港城,151,1,0.3,0.3
501,401,RoKo乐客购物广场,151,0.9,0.3,0.27
542,434,大皇公商业中心,151,0.9,0.3,0.27
807,646,凤凰城,151,0.55,0.3,0.165
1172,938,熙璟城购物中心,151,0.08,0.3,0.024
86,69,兴万佳华百货(新木店),152,1,0.3,0.3
927,742,平吉商城,152,0.25,0.3,0.075
635,508,KUKUDEL深圳华南城品牌店,152,0.9,0.3,0.27
839,671,华南国际印刷纸品包装交易中心,152,0.55,0.3,0.165
780,624,佳好宜多百货(平湖店),152,0.55,0.3,0.165
947,758,华南城P06栋,152,0.25,0.3,0.075
1281,1025,华南城儿童世界2号交易广场,152,0.08,0.3,0.024
804,643,万达广场(装修中),152,0.55,0.3,0.165
853,682,万万家长兴百货(暂停营业),154,0.55,0.3,0.165
178,142,金百信商业广场,155,1,0.3,0.3
819,655,万科红生活广场北区,155,0.55,0.3,0.165
777,622,万科红生活广场,155,0.55,0.3,0.165
755,604,万科红生活广场南区,155,0.55,0.3,0.165
783,626,满庭芳广场,155,0.55,0.3,0.165
1281,1025,天虹商场(布吉店),155,0.08,0.3,0.024
1034,827,伊佳百货(百鸽路店),155,0.25,0.3,0.075
1086,869,佳兆业广场(布吉店),155,0.25,0.3,0.075
1210,968,国都购物商城,155,0.08,0.3,0.024
1091,873,凯隆商场,155,0.08,0.3,0.024
1220,976,联美新天地,155,0.08,0.3,0.024
16,13,人人购物广场(南岭店),156,1,0.3,0.3
134,107,虹景广场,156,1,0.3,0.3
220,176,大众城,156,1,0.3,0.3
398,318,ZLOK生活馆,156,1,0.3,0.3
840,672,丽可团购之家,156,0.55,0.3,0.165
1193,954,法瑞姿购物广场,156,0.08,0.3,0.024
1147,918,华润万科广场,156,0.08,0.3,0.024
1019,815,万福佳购物广场,156,0.25,0.3,0.075
911,729,万润超级广场(装修中),156,0.25,0.3,0.075
632,506,天虹商场(布吉店),157,0.9,0.3,0.27
680,544,富安佳广场,157,0.55,0.3,0.165
727,582,顺家购物广场,157,0.55,0.3,0.165
772,618,金鹏百货(金利路),157,0.55,0.3,0.165
816,653,国都购物商城,157,0.55,0.3,0.165
1127,902,金百信商业广场,157,0.08,0.3,0.024
1172,938,德兴城,157,0.08,0.3,0.024
1278,1022,凯隆商场,157,0.08,0.3,0.024
169,135,东大街佳纷天地,158,1,0.3,0.3
757,606,佳百隆广场,158,0.55,0.3,0.165
775,620,汇佳购物广场(湖东路),158,0.55,0.3,0.165
596,477,丽奢优购,158,0.9,0.3,0.27
811,649,星都里,158,0.55,0.3,0.165
930,744,桂芳园商业广场,158,0.25,0.3,0.075
1192,954,信和购物广场,158,0.08,0.3,0.024
839,671,大芬商城,158,0.55,0.3,0.165
1000,800,中集E站,158,0.25,0.3,0.075
1193,954,漫博汇广场,158,0.08,0.3,0.024
117,94,佳兆业·东大街商业广场(建设中),158,1,0.3,0.3
234,187,丽奢优购,159,1,0.3,0.3
698,558,东大街佳纷天地,159,0.55,0.3,0.165
449,359,星都里,159,0.9,0.3,0.27
433,346,大芬商城,159,1,0.3,0.3
529,423,桂芳园商业广场,159,0.9,0.3,0.27
830,664,信和购物广场,159,0.55,0.3,0.165
859,687,合美全球购工作室,159,0.55,0.3,0.165
1270,1016,中集E站,159,0.08,0.3,0.024
1040,832,佳百隆广场,159,0.25,0.3,0.075
793,634,漫博汇广场,159,0.55,0.3,0.165
1058,846,汇佳购物广场(湖东路),159,0.25,0.3,0.075
646,517,佳兆业·东大街商业广场(建设中),159,0.9,0.3,0.27
363,290,万佳商场,160,1,0.3,0.3
671,537,洋篮子进口生活馆,160,0.55,0.3,0.165
1107,886,新荔湾美食购物广场,160,0.08,0.3,0.024
1298,1038,VGM广场,160,0.08,0.3,0.024
1248,998,IJ专柜,160,0.08,0.3,0.024
1304,1043,君瑞祥百货,160,0.08,0.3,0.024
1291,1033,伊佳荟,160,0.08,0.3,0.024
116,93,洋篮子进口生活馆,161,1,0.3,0.3
613,490,新荔湾美食购物广场,161,0.9,0.3,0.27
663,530,Boie,161,0.55,0.3,0.165
823,658,VGM广场,161,0.55,0.3,0.165
642,514,万佳商场,161,0.9,0.3,0.27
696,557,京基东方颐园商业广场,162,0.55,0.3,0.165
829,663,新荔湾美食购物广场,162,0.55,0.3,0.165
1020,816,VGM广场,162,0.25,0.3,0.075
955,764,君瑞祥百货,162,0.25,0.3,0.075
855,684,万佳商场,162,0.55,0.3,0.165
952,762,东门中心城,162,0.25,0.3,0.075
1084,867,colorlab,162,0.25,0.3,0.075
1051,841,南海中心,162,0.25,0.3,0.075
1089,871,hiCITY,162,0.08,0.3,0.024
1110,888,京基·凤凰印象,162,0.08,0.3,0.024
1217,974,茂业百货,162,0.08,0.3,0.024
1270,1016,旺角购物广场(东门中路),162,0.08,0.3,0.024
48,38,富佳商场(园岭北路),163,1,0.3,0.3
306,245,顺佳和购物广场(园岭北路),163,1,0.3,0.3
473,378,大业城,163,0.9,0.3,0.27
484,387,购物广场,163,0.9,0.3,0.27
1297,1038,HELIX,163,0.08,0.3,0.024
23,18,劲丰商城,164,1,0.3,0.3
23,18,瑞和建业商城,164,1,0.3,0.3
308,246,百佳永乐购物广场,164,1,0.3,0.3
341,273,麟恒·中心广场D座,164,1,0.3,0.3
696,557,万德隆商务,164,0.55,0.3,0.165
586,469,宝兴商业广场,164,0.9,0.3,0.27
813,650,金泉商业广场,164,0.55,0.3,0.165
772,618,牛始埔商业中心,164,0.55,0.3,0.165
1104,883,金新商业广场,164,0.08,0.3,0.024
982,786,六约信义商城,164,0.25,0.3,0.075
1157,926,塘坑商城,164,0.08,0.3,0.024
1250,1000,2013时尚广场,164,0.08,0.3,0.024
1116,893,亿立方商业广场,164,0.08,0.3,0.024
355,284,东方时代广场(装修中),164,1,0.3,0.3
1292,1034,华润万科广场,165,0.08,0.3,0.024
1252,1002,万润超级广场(装修中),165,0.08,0.3,0.024
915,732,华润万科广场,166,0.25,0.3,0.075
722,578,法瑞姿购物广场,166,0.55,0.3,0.165
1015,812,人人购物广场(南岭店),166,0.25,0.3,0.075
1047,838,虹景广场,166,0.25,0.3,0.075
835,668,万福佳购物广场,166,0.55,0.3,0.165
1169,935,大众城,166,0.08,0.3,0.024
641,513,万润超级广场(装修中),166,0.9,0.3,0.27
380,304,万福佳购物广场,167,1,0.3,0.3
438,350,法瑞姿购物广场,167,0.9,0.3,0.27
380,304,华润万科广场,167,1,0.3,0.3
899,719,丽可团购之家,167,0.25,0.3,0.075
1146,917,大众城,167,0.08,0.3,0.024
1227,982,虹景广场,167,0.08,0.3,0.024
266,213,盒马里岁宝(莲塘店),168,1,0.3,0.3
428,342,聚宝商业中心(罗沙公路辅路),168,1,0.3,0.3
704,563,优悦荟教育城,168,0.55,0.3,0.165
595,476,聚宝商业中心(罗沙公路辅路),169,0.9,0.3,0.27
644,515,盒马里岁宝(莲塘店),169,0.9,0.3,0.27
944,755,优悦荟教育城,169,0.25,0.3,0.075
527,422,优悦荟教育城,170,0.9,0.3,0.27
675,540,聚宝商业中心(罗沙公路辅路),170,0.55,0.3,0.165
918,734,盒马里岁宝(莲塘店),170,0.25,0.3,0.075
1239,991,盒马里岁宝(莲塘店),171,0.08,0.3,0.024
1196,957,聚宝商业中心(罗沙公路辅路),171,0.08,0.3,0.024
1107,886,优悦荟教育城,172,0.08,0.3,0.024
766,613,天安活力广场,173,0.55,0.3,0.165
918,734,跨境商品(直购体验店),173,0.25,0.3,0.075
1215,972,卫东商城,173,0.08,0.3,0.024
933,746,宝丰商场,174,0.25,0.3,0.075
903,722,万佳华百货,174,0.25,0.3,0.075
86,69,盛大广场,175,1,0.3,0.3
336,269,金沙摩尔(茂盛路),175,1,0.3,0.3
516,413,新世界广场(横岗大厦北),175,0.9,0.3,0.27
582,466,横岗大厦Hone商场,175,0.9,0.3,0.27
797,638,广佰百货,175,0.55,0.3,0.165
718,574,旺角商业城,175,0.55,0.3,0.165
802,642,Coco one银信荣恒商业广场,175,0.55,0.3,0.165
982,786,天虹商场(松柏店),175,0.25,0.3,0.075
1164,931,新马商贸城,175,0.08,0.3,0.024
1223,978,宝华百货(松柏路),175,0.08,0.3,0.024
981,785,丰收城购物中心,175,0.25,0.3,0.075
1174,939,四联商业广场,175,0.08,0.3,0.024
669,535,广佰百货,176,0.55,0.3,0.165
445,356,2013时尚广场,176,0.9,0.3,0.27
686,549,新马商贸城,176,0.55,0.3,0.165
673,538,天虹商场(横岗店),176,0.55,0.3,0.165
687,550,塘坑商城,176,0.55,0.3,0.165
767,614,六约信义商城,176,0.55,0.3,0.165
1060,848,金沙摩尔(茂盛路),176,0.25,0.3,0.075
1026,821,盛大广场,176,0.25,0.3,0.075
1045,836,丰收城购物中心,176,0.25,0.3,0.075
1216,973,横岗大厦Hone商场,176,0.08,0.3,0.024
1238,990,四联商业广场,176,0.08,0.3,0.024
1237,990,宝兴商业广场,176,0.08,0.3,0.024
267,214,盛大广场,177,1,0.3,0.3
709,567,新世界广场(横岗大厦北),177,0.55,0.3,0.165
545,436,金沙摩尔(茂盛路),177,0.9,0.3,0.27
771,617,横岗大厦Hone商场,177,0.55,0.3,0.165
620,496,天虹商场(松柏店),177,0.9,0.3,0.27
899,719,精选集商业广场,177,0.25,0.3,0.075
991,793,Coco one银信荣恒商业广场,177,0.25,0.3,0.075
927,742,旺角商业城,177,0.25,0.3,0.075
1030,824,广佰百货,177,0.25,0.3,0.075
998,798,宝华百货(松柏路),177,0.25,0.3,0.075
1214,971,丰收城购物中心,177,0.08,0.3,0.024
568,454,众兴泰广场,178,0.9,0.3,0.27
691,553,炜宁购物,178,0.55,0.3,0.165
682,546,锦泰百货(梧岗路),178,0.55,0.3,0.165
816,653,宝桐商业广场,178,0.55,0.3,0.165
159,127,乐知福购物广场(沙头角分店),179,1,0.3,0.3
422,338,荣津·乐活城,180,1,0.3,0.3
717,574,宝银旺,180,0.55,0.3,0.165
899,719,乐知福购物广场(沙头角分店),180,0.25,0.3,0.075
1017,814,壹海街(壹海城店),180,0.25,0.3,0.075
1217,974,壹海道,180,0.08,0.3,0.024
324,259,荣津·乐活城,181,1,0.3,0.3
761,609,宝银旺,181,0.55,0.3,0.165
1063,850,乐知福购物广场(沙头角分店),181,0.25,0.3,0.075
1023,818,壹海街(壹海城店),181,0.25,0.3,0.075
1223,978,壹海道,181,0.08,0.3,0.024
376,301,荣津·乐活城,182,1,0.3,0.3
687,550,宝银旺,182,0.55,0.3,0.165
993,794,壹海街(壹海城店),182,0.25,0.3,0.075
1193,954,壹海道,182,0.08,0.3,0.024
1254,1003,乐知福购物广场(沙头角分店),182,0.08,0.3,0.024
252,202,金龙城百货,183,1,0.3,0.3
108,86,Featliuki,184,1,0.3,0.3
646,517,海航城商业街,184,0.9,0.3,0.27
689,551,远洋广场,184,0.55,0.3,0.165
798,638,鹏达摩尔城-B3区296,184,0.55,0.3,0.165
901,721,MAX,184,0.25,0.3,0.075
821,657,晶钻广场,184,0.55,0.3,0.165
1183,946,福临商业大厦,184,0.08,0.3,0.024
1228,982,E COMMERCE PARK,184,0.08,0.3,0.024
1227,982,君盛百货,184,0.08,0.3,0.024
1150,920,日盛百货,184,0.08,0.3,0.024
1280,1024,宜乐购商业广场,184,0.08,0.3,0.024
1243,994,龙城商场(龙河路),184,0.08,0.3,0.024
30,24,佰嘉乐,185,1,0.3,0.3
39,31,金阳时尚广场,185,1,0.3,0.3
460,368,优极鲜生鲜超市,185,0.9,0.3,0.27
772,618,昇联城,185,0.55,0.3,0.165
1127,902,人人乐(金港店),186,0.08,0.3,0.024
848,678,广富百货,188,0.55,0.3,0.165
926,741,壹海道,188,0.25,0.3,0.075
1101,881,壹海街(壹海城店),188,0.08,0.3,0.024
1298,1038,宝银旺,188,0.08,0.3,0.024
812,650,宝银旺,189,0.55,0.3,0.165
846,677,荣津·乐活城,189,0.55,0.3,0.165
984,787,壹海街(壹海城店),189,0.25,0.3,0.075
1161,929,壹海道,189,0.08,0.3,0.024
304,243,荣津·乐活城,190,1,0.3,0.3
497,398,宝银旺,190,0.9,0.3,0.27
923,738,壹海街(壹海城店),190,0.25,0.3,0.075
1123,898,壹海道,190,0.08,0.3,0.024
570,456,华泰百货(吉祥一路),191,0.9,0.3,0.27
287,230,宜城PARK购物中心,192,1,0.3,0.3
492,394,坪地商业广场,192,0.9,0.3,0.27
567,454,浩天购物广场,192,0.9,0.3,0.27
567,454,坪洲百货购物广场,192,0.9,0.3,0.27
801,641,吉之堡商都,192,0.55,0.3,0.165
884,707,佳盛百货(坪地店),192,0.25,0.3,0.075
785,628,吉之堡时尚广场,192,0.55,0.3,0.165
