步行最短距离（m）,步行最短时间（s）,公共服务设施名称,ID,距离分类,权重,纠正后权重
1038,830,中田健身工作室(中粮锦云店),50,0.25,0.08,0.02
1072,858,平和瑜伽,50,0.25,0.08,0.02
817,654,启动健身工作室(中粮锦云店),50,0.55,0.08,0.044
925,740,梵谷瑜伽工作室(西乡店),50,0.25,0.08,0.02
916,733,CMC文创影院(金海华府荟悦城店),50,0.25,0.08,0.02
1102,882,拉伽瑜伽(宝立方店),50,0.08,0.08,0.0064
1244,995,锐德健身(流塘店),50,0.08,0.08,0.0064
1257,1006,芒果影院,50,0.08,0.08,0.0064
1202,962,中影UL城市影院(宝立方店),50,0.08,0.08,0.0064
1202,962,斯力特国际健身(宝立方店),50,0.08,0.08,0.0064
1230,984,中影100都市影城(彩虹城店),50,0.08,0.08,0.0064
1230,984,宝达健身(彩虹城分店),50,0.08,0.08,0.0064
1278,1022,OKFIT体能训练工作室,50,0.08,0.08,0.0064
1302,1042,圣美瑜伽(旭仕达店),50,0.08,0.08,0.0064
322,258,RED GYM锐德健身(万达广场店),51,1,0.08,0.08
312,250,锐德健身(万达店),51,1,0.08,0.08
257,206,尚J时代搏击健身(海滨市场店),51,1,0.08,0.08
313,250,深影华纳影院(翻身店),51,1,0.08,0.08
674,539,拉伽瑜伽(鸿景园店),51,0.55,0.08,0.044
524,419,中田健身工作室(翻身店),51,0.9,0.08,0.072
815,652,TOPGYM私人健身(鸿景园店),51,0.55,0.08,0.044
752,602,启动健身(华盛盛荟分店),51,0.55,0.08,0.044
933,746,V7健身工作室,51,0.25,0.08,0.02
714,571,华海瑜伽生活馆(臻善美瑜伽培训学院),51,0.55,0.08,0.044
834,667,诗慧瑜伽美容SPA,51,0.55,0.08,0.044
745,596,动力源健身俱乐部(裕安市场店),51,0.55,0.08,0.044
1055,844,美人瑜伽馆,51,0.25,0.08,0.02
951,761,新世纪国际健身(新安店),51,0.25,0.08,0.02
880,704,梵羽国际瑜伽(云顶嘉园店),51,0.25,0.08,0.02
1033,826,24小时健身私教工作室,51,0.25,0.08,0.02
1032,826,SIMPLE FIT24小时健身,51,0.25,0.08,0.02
1152,922,智能健身馆,51,0.08,0.08,0.0064
1137,910,UP健身工作室(宝安店),51,0.08,0.08,0.0064
1178,942,康体贝力健身房-找小曾有优惠,51,0.08,0.08,0.0064
1282,1026,波蒂威森健身,51,0.08,0.08,0.0064
1255,1004,AE空中瑜伽·舞蹈馆,51,0.08,0.08,0.0064
295,236,力动健身私教健身工作室,52,1,0.08,0.08
512,410,印象瑜伽(翻身店),52,0.9,0.08,0.072
582,466,艾练健身,52,0.9,0.08,0.072
658,526,左梵瑜伽深圳校区,52,0.55,0.08,0.044
812,650,拉伽瑜伽(西岸观邸店),52,0.55,0.08,0.044
833,666,拉伽瑜伽(西城上筑店),52,0.55,0.08,0.044
938,750,山提瑜伽(培训中心),52,0.25,0.08,0.02
851,681,超航健身(创业店),52,0.55,0.08,0.044
1257,1006,SUPERMONKEY,52,0.08,0.08,0.0064
1257,1006,SUPERMONKEY超级猩猩健身(宝安中心全能店),52,0.08,0.08,0.0064
1303,1042,中航健身会(丽晶国际分店),52,0.08,0.08,0.0064
1070,856,AE空中瑜伽·舞蹈馆,52,0.25,0.08,0.02
1298,1038,中田健身工作室(灵芝店),52,0.08,0.08,0.0064
1298,1038,中田健身,52,0.08,0.08,0.0064
1230,984,中影星趴影城(宝安万科生活广场店),52,0.08,0.08,0.0064
1279,1023,菁英健身工作室,52,0.08,0.08,0.0064
76,61,诗慧瑜伽(甲岸店),53,1,0.08,0.08
76,61,红人馆健身中心,53,1,0.08,0.08
127,102,UP健身工作室(宝安海雅店),53,1,0.08,0.08
185,148,中田健身,53,1,0.08,0.08
185,148,中田健身工作室(灵芝店),53,1,0.08,0.08
263,210,众享健身工作室(冠城商业街店),53,1,0.08,0.08
392,314,拉伽瑜伽(宝安海雅缤纷店),53,1,0.08,0.08
362,290,雅诺国际健身美容(宝安店),53,1,0.08,0.08
312,250,拉伽瑜伽(香缤广场店),53,1,0.08,0.08
502,402,影尊国际影城,53,0.9,0.08,0.072
680,544,万达影城(海雅广场店),53,0.55,0.08,0.044
642,514,同心思纬健身惠民店,53,0.9,0.08,0.072
1039,831,艾练健身,53,0.25,0.08,0.02
978,782,情感通缉犯主营火线精英游戏装备,53,0.25,0.08,0.02
1082,866,球幕影院(龙井二路店)(暂停营业),53,0.25,0.08,0.02
1175,940,印象瑜伽(翻身店),53,0.08,0.08,0.0064
94,75,菁英健身工作室,54,1,0.08,0.08
504,403,中影星趴影城(宝安万科生活广场店),54,0.9,0.08,0.072
408,326,波蒂威森健身,54,1,0.08,0.08
395,316,静怡瑜伽,54,1,0.08,0.08
698,558,SUPERMONKEY,54,0.55,0.08,0.044
698,558,SUPERMONKEY超级猩猩健身(宝安中心全能店),54,0.55,0.08,0.044
484,387,拉伽瑜伽(尚都旗舰店),54,0.9,0.08,0.072
557,446,梵羽国际瑜伽(宝体店),54,0.9,0.08,0.072
497,398,康体贝力健身房-找小曾有优惠,54,0.9,0.08,0.072
525,420,UP健身工作室(宝安店),54,0.9,0.08,0.072
599,479,晨夕健身工作室,54,0.9,0.08,0.072
744,595,中航健身会(丽晶国际分店),54,0.55,0.08,0.044
483,386,SUPERMONKEY mini,54,0.9,0.08,0.072
575,460,拉伽瑜伽(西城上筑店),54,0.9,0.08,0.072
547,438,智能健身馆,54,0.9,0.08,0.072
664,531,山提瑜伽(培训中心),54,0.55,0.08,0.044
802,642,AE空中瑜伽·舞蹈馆,54,0.55,0.08,0.044
627,502,印象瑜伽(宝安中心店),54,0.9,0.08,0.072
772,618,三义瑜伽(宝安中心店),54,0.55,0.08,0.044
772,618,轻韵普拉提瑜伽,54,0.55,0.08,0.044
772,618,映月私人影院,54,0.55,0.08,0.044
700,560,SIMPLE FIT24小时健身,54,0.55,0.08,0.044
684,547,24小时健身私教工作室,54,0.55,0.08,0.044
831,665,拾光私人影院,54,0.55,0.08,0.044
831,665,有映私人影院(宝安店),54,0.55,0.08,0.044
817,654,超航健身(创业店),54,0.55,0.08,0.044
969,775,左梵瑜伽深圳校区,54,0.25,0.08,0.02
1033,826,宝体健身(宝安店),54,0.25,0.08,0.02
1037,830,子雨普拉提生活馆,54,0.25,0.08,0.02
1086,869,超体健身(宝安中心店),54,0.25,0.08,0.02
1105,884,超体健身(宝安中心店),54,0.08,0.08,0.0064
1105,884,梵音瑜伽(宝安中心店),54,0.08,0.08,0.0064
1062,850,动力源健身俱乐部(裕安市场店),54,0.25,0.08,0.02
1123,898,印象瑜伽(翻身店),54,0.08,0.08,0.0064
955,764,力动健身私教健身工作室,54,0.25,0.08,0.02
1154,923,CGV影城(深圳壹方城店),54,0.08,0.08,0.0064
1234,987,乐刻健身(宝体店),54,0.08,0.08,0.0064
1303,1042,新世纪健身会,54,0.08,0.08,0.0064
1160,928,中田健身工作室(翻身店),54,0.08,0.08,0.0064
1303,1042,华海瑜伽生活馆(臻善美瑜伽培训学院),54,0.08,0.08,0.0064
46,37,梵秀瑜伽圳美馆,56,1,0.08,0.08
544,435,中田健身工作室(光明大街店),57,0.9,0.08,0.072
447,358,梵秀瑜伽品尚馆,57,0.9,0.08,0.072
747,598,永恒国际影城(光明正力店),57,0.55,0.08,0.044
691,553,舞瑜伦比,57,0.55,0.08,0.044
880,704,依家健身工作室,57,0.25,0.08,0.02
461,369,阳光健身俱乐部(东茂路店),58,0.9,0.08,0.072
636,509,畅心瑜伽(光明楼村店),59,0.9,0.08,0.072
1215,972,健身室,59,0.08,0.08,0.0064
512,410,阳光健身(长圳路店),61,0.9,0.08,0.072
1017,814,超正能量健身俱乐部,61,0.25,0.08,0.02
1023,818,中影影派影城(长圳店)(暂停营业),61,0.25,0.08,0.02
1033,826,凯耀健身,61,0.25,0.08,0.02
1032,826,合一瑜伽长圳店,61,0.25,0.08,0.02
114,91,中田健身工作室(石岩店),62,1,0.08,0.08
470,376,光辉健身会所,62,0.9,0.08,0.072
506,405,中影国线影城(石岩店),62,0.9,0.08,0.072
871,697,梵艺瑜伽,62,0.25,0.08,0.02
786,629,M·E私人影院,62,0.55,0.08,0.044
842,674,晨风私人影院,62,0.55,0.08,0.044
862,690,晨风影咖,62,0.55,0.08,0.044
875,700,维也斯影院都会(岁宝百货店),62,0.25,0.08,0.02
963,770,大地影院(宏发大世界店),62,0.25,0.08,0.02
1018,814,陶美艺术(宏发大世界),62,0.25,0.08,0.02
979,783,中田健身工作室(石岩星城店),62,0.25,0.08,0.02
927,742,晨和国际健身俱乐部(岁宝百货石岩店),62,0.25,0.08,0.02
984,787,珊瑜伽塑形馆,62,0.25,0.08,0.02
1000,800,悦享瑜伽肚皮舞健康中心(石岩店),62,0.25,0.08,0.02
1209,967,梵月瑜伽,62,0.08,0.08,0.0064
291,233,中田健身工作室(石岩店),63,1,0.08,0.08
647,518,光辉健身会所,63,0.9,0.08,0.072
683,546,中影国线影城(石岩店),63,0.55,0.08,0.044
664,531,M·E私人影院,63,0.55,0.08,0.044
1096,877,梵艺瑜伽,63,0.08,0.08,0.0064
1052,842,维也斯影院都会(岁宝百货店),63,0.25,0.08,0.02
1195,956,陶美艺术(宏发大世界),63,0.08,0.08,0.0064
1140,912,大地影院(宏发大世界店),63,0.08,0.08,0.0064
1104,883,晨和国际健身俱乐部(岁宝百货石岩店),63,0.08,0.08,0.0064
1225,980,悦享瑜伽肚皮舞健康中心(石岩店),63,0.08,0.08,0.0064
1019,815,晨风私人影院,63,0.25,0.08,0.02
1039,831,晨风影咖,63,0.25,0.08,0.02
1156,925,中田健身工作室(石岩星城店),63,0.08,0.08,0.0064
1161,929,珊瑜伽塑形馆,63,0.08,0.08,0.0064
304,243,梵艺瑜伽,64,1,0.08,0.08
680,544,中田健身工作室(石岩店),64,0.55,0.08,0.044
777,622,晨风私人影院,64,0.55,0.08,0.044
797,638,晨风影咖,64,0.55,0.08,0.044
914,731,中田健身工作室(石岩星城店),64,0.25,0.08,0.02
878,702,珊瑜伽塑形馆,64,0.25,0.08,0.02
804,643,悦享瑜伽肚皮舞健康中心(石岩店),64,0.55,0.08,0.044
1036,829,光辉健身会所,64,0.25,0.08,0.02
1139,911,新世纪国际健身,64,0.08,0.08,0.0064
1072,858,中影国线影城(石岩店),64,0.25,0.08,0.02
1213,970,梵月瑜伽,64,0.08,0.08,0.0064
414,331,悦享瑜伽肚皮舞健康中心(石岩店),65,1,0.08,0.08
963,770,梵艺瑜伽,65,0.25,0.08,0.02
1012,810,中田健身工作室(石岩店),65,0.25,0.08,0.02
371,297,中田健身工作室(石岩店),66,1,0.08,0.08
969,775,梵艺瑜伽,66,0.25,0.08,0.02
727,582,光辉健身会所,66,0.55,0.08,0.044
763,610,中影国线影城(石岩店),66,0.55,0.08,0.044
856,685,M·E私人影院,66,0.55,0.08,0.044
1098,878,悦享瑜伽肚皮舞健康中心(石岩店),66,0.08,0.08,0.0064
1120,896,晨风私人影院,66,0.08,0.08,0.0064
1140,912,晨风影咖,66,0.08,0.08,0.0064
1257,1006,中田健身工作室(石岩星城店),66,0.08,0.08,0.0064
1262,1010,珊瑜伽塑形馆,66,0.08,0.08,0.0064
1132,906,维也斯影院都会(岁宝百货店),66,0.08,0.08,0.0064
1275,1020,陶美艺术(宏发大世界),66,0.08,0.08,0.0064
1220,976,大地影院(宏发大世界店),66,0.08,0.08,0.0064
1184,947,晨和国际健身俱乐部(岁宝百货石岩店),66,0.08,0.08,0.0064
704,563,珊瑜伽塑形馆,67,0.55,0.08,0.044
699,559,中田健身工作室(石岩星城店),67,0.55,0.08,0.044
562,450,晨风私人影院,67,0.9,0.08,0.072
582,466,晨风影咖,67,0.9,0.08,0.072
924,739,新世纪国际健身,67,0.25,0.08,0.02
1121,897,银牌空中花园健身会,67,0.08,0.08,0.0064
841,673,梵艺瑜伽,67,0.55,0.08,0.044
1000,800,中影·金影星汇影城,67,0.25,0.08,0.02
1179,943,银牌国际健身俱乐部(石岩店),67,0.08,0.08,0.0064
1042,834,倾城瑜伽普拉提,67,0.25,0.08,0.02
963,770,悦享瑜伽肚皮舞健康中心(石岩店),67,0.25,0.08,0.02
1305,1044,梵月瑜伽,67,0.25,0.08,0.02
1263,1010,晨和国际健身俱乐部(岁宝百货石岩店),68,0.08,0.08,0.0064
1211,969,维也斯影院都会(岁宝百货店),68,0.08,0.08,0.0064
1299,1039,大地影院(宏发大世界店),68,0.08,0.08,0.0064
1265,1012,中影国线影城(石岩店),68,0.08,0.08,0.0064
1300,1040,光辉健身会所,68,0.08,0.08,0.0064
736,589,陶美艺术(宏发大世界),69,0.55,0.08,0.044
851,681,大地影院(宏发大世界店),69,0.55,0.08,0.044
735,588,晨和国际健身俱乐部(岁宝百货石岩店),69,0.55,0.08,0.044
865,692,维也斯影院都会(岁宝百货店),69,0.55,0.08,0.044
1211,969,中影国线影城(石岩店),69,0.08,0.08,0.0064
1246,997,光辉健身会所,69,0.08,0.08,0.0064
629,503,贝辰健身私教,70,0.9,0.08,0.072
760,608,威蒎健身(石岩店),70,0.55,0.08,0.044
800,640,宝影国际影城(石岩店),70,0.55,0.08,0.044
1036,829,起行健身(第六分店),70,0.25,0.08,0.02
6,5,修型私人健身工作室,72,1,0.08,0.08
6,5,静意瑜伽馆,72,1,0.08,0.08
127,102,拿铁国际健身俱乐部(南山瑞峰店),72,1,0.08,0.08
105,84,深圳市南山区纯印瑜伽工作室(南山向南瑞峰店),72,1,0.08,0.08
143,114,盈创健身搏击工作室,72,1,0.08,0.08
151,121,NT+健身(南山瑞峰店),72,1,0.08,0.08
212,170,萤石私人电影院,72,1,0.08,0.08
1052,842,优私健身工作室(南油店),72,0.25,0.08,0.02
381,305,乐刻健身(学府路苏宁店),72,1,0.08,0.08
441,353,LEFIT健身,72,0.9,0.08,0.072
581,465,占羽健身工作室,72,0.9,0.08,0.072
581,465,UP健身工作室(南光店),72,0.9,0.08,0.072
696,557,清怡瑜伽.普拉提(学府店),72,0.55,0.08,0.044
843,674,慧心瑜伽,72,0.55,0.08,0.044
854,683,呼吸间冥想瑜伽减压中心,72,0.55,0.08,0.044
748,598,阿斯汤伽理疗瑜伽,72,0.55,0.08,0.044
830,664,杰木健身会,72,0.55,0.08,0.044
915,732,古德菲力健身(深大店),72,0.25,0.08,0.02
875,700,深圳市梵音瑜伽(南山旗舰店),72,0.25,0.08,0.02
860,688,拉伽瑜伽(国兴店),72,0.55,0.08,0.044
899,719,FineYoga梵音瑜伽(南山店),72,0.25,0.08,0.02
1043,834,3045FITNESS健身工作室,72,0.25,0.08,0.02
953,762,巨鹿搏击俱乐部(南山店）,72,0.25,0.08,0.02
1011,809,微伽智能瑜伽馆(茂业百货店),72,0.25,0.08,0.02
1109,887,UP健身工作室(南山店),72,0.08,0.08,0.0064
1039,831,中田健身工作室(深大南桂庙店),72,0.25,0.08,0.02
1243,994,AKGYM主题健身工作室(桂庙店),72,0.08,0.08,0.0064
1099,879,深圳华夏星光国际影城(南山城店),72,0.08,0.08,0.0064
1110,888,中影百汇国际影城(南山店),72,0.08,0.08,0.0064
1124,899,美仕健身俱乐部,72,0.08,0.08,0.0064
1171,937,清怡瑜伽普拉提(南山三店),72,0.08,0.08,0.0064
1106,885,美仕&欧力健身,72,0.08,0.08,0.0064
1134,907,乐刻运动健身(海雅缤纷广场店),72,0.08,0.08,0.0064
1166,933,欧力维亚运动健身管理中心(南山店),72,0.08,0.08,0.0064
1165,932,中田健身工作室,72,0.08,0.08,0.0064
1135,908,迈索尔瑜伽会所(茂业店),72,0.08,0.08,0.0064
1176,941,古德菲力健身(茂业店),72,0.08,0.08,0.0064
1246,997,优+游泳健身会,72,0.08,0.08,0.0064
1154,923,RE·BODY锐·普拉提,72,0.08,0.08,0.0064
1152,922,锐普拉提瑜伽婵柔,72,0.08,0.08,0.0064
1175,940,清怡瑜伽·普拉提(南山二店),72,0.08,0.08,0.0064
1175,940,中恒健身工作室(南山店),72,0.08,0.08,0.0064
1254,1003,28m瑜伽馆,72,0.08,0.08,0.0064
155,124,蛇口影剧院,73,1,0.08,0.08
179,143,中田健身工作室(东角头店),73,1,0.08,0.08
285,228,拉伽瑜伽(万科蛇口公馆店),73,1,0.08,0.08
437,350,鑫倍体私人健身馆,73,0.9,0.08,0.072
460,368,华南健身学院,73,0.9,0.08,0.072
575,460,MF健身工作室(蛇口店),73,0.9,0.08,0.072
541,433,槃隐瑜伽,73,0.9,0.08,0.072
689,551,拉伽瑜伽(海韵嘉园店),73,0.55,0.08,0.044
924,739,MINIFIr.健身私坊,73,0.25,0.08,0.02
686,549,优私健身工作室(东角头店),73,0.55,0.08,0.044
758,606,Better健康管理中心,73,0.55,0.08,0.044
760,608,海韵嘉园会所,73,0.55,0.08,0.044
647,518,FunFit Fitness芳菲健身,73,0.9,0.08,0.072
852,682,魅力阳光健身会(蛇口店),73,0.55,0.08,0.044
948,758,喜乐·瑜伽工作室,73,0.25,0.08,0.02
1095,876,901体能工厂,73,0.08,0.08,0.0064
1006,805,瑜之树·高端女性瑜伽普拉提生活馆,73,0.25,0.08,0.02
1110,888,宏图恒温游泳健身俱乐部,73,0.08,0.08,0.0064
1011,809,尊苑瑜伽,73,0.25,0.08,0.02
1238,990,南玫健身,73,0.08,0.08,0.0064
1099,879,维尔尼斯国际健身会馆,73,0.08,0.08,0.0064
1141,913,澳城健身工作室,73,0.08,0.08,0.0064
1241,993,普拉达健身(南山蛇口水湾1979铂金会所),73,0.08,0.08,0.0064
1266,1013,深圳市中影半岛国际影城,73,0.08,0.08,0.0064
92,74,蛇口影剧院,74,1,0.08,0.08
213,170,中田健身工作室(东角头店),74,1,0.08,0.08
298,238,拉伽瑜伽(万科蛇口公馆店),74,1,0.08,0.08
301,241,华南健身学院,74,1,0.08,0.08
450,360,鑫倍体私人健身馆,74,0.9,0.08,0.072
587,470,MF健身工作室(蛇口店),74,0.9,0.08,0.072
553,442,槃隐瑜伽,74,0.9,0.08,0.072
723,578,拉伽瑜伽(海韵嘉园店),74,0.55,0.08,0.044
660,528,FunFit Fitness芳菲健身,74,0.55,0.08,0.044
699,559,优私健身工作室(东角头店),74,0.55,0.08,0.044
792,634,Better健康管理中心,74,0.55,0.08,0.044
983,786,MINIFIr.健身私坊,74,0.25,0.08,0.02
794,635,海韵嘉园会所,74,0.55,0.08,0.044
938,750,901体能工厂,74,0.25,0.08,0.02
886,709,魅力阳光健身会(蛇口店),74,0.25,0.08,0.02
952,762,宏图恒温游泳健身俱乐部,74,0.25,0.08,0.02
884,707,瑜之树·高端女性瑜伽普拉提生活馆,74,0.25,0.08,0.02
982,786,喜乐·瑜伽工作室,74,0.25,0.08,0.02
1070,856,尊苑瑜伽,74,0.25,0.08,0.02
1216,973,星海会所,74,0.08,0.08,0.0064
977,782,维尔尼斯国际健身会馆,74,0.25,0.08,0.02
1019,815,澳城健身工作室,74,0.25,0.08,0.02
1299,1039,HI GYM健身私坊(阳光海滨店),74,0.08,0.08,0.0064
1297,1038,南玫健身,74,0.08,0.08,0.0064
1275,1020,普拉达健身(南山蛇口水湾1979铂金会所),74,0.08,0.08,0.0064
1196,957,深圳市中影半岛国际影城,74,0.08,0.08,0.0064
115,92,拉伽瑜伽(万科蛇口公馆店),75,1,0.08,0.08
267,214,FunFit Fitness芳菲健身,75,1,0.08,0.08
555,444,鑫倍体私人健身馆,75,0.9,0.08,0.072
340,272,优私健身工作室(东角头店),75,1,0.08,0.08
505,404,瑜之树·高端女性瑜伽普拉提生活馆,75,0.9,0.08,0.072
425,340,蛇口影剧院,75,1,0.08,0.08
546,437,中田健身工作室(东角头店),75,0.9,0.08,0.072
657,526,宏图恒温游泳健身俱乐部,75,0.55,0.08,0.044
749,599,华南健身学院,75,0.55,0.08,0.044
598,478,维尔尼斯国际健身会馆,75,0.9,0.08,0.072
636,509,901体能工厂,75,0.9,0.08,0.072
640,512,澳城健身工作室,75,0.9,0.08,0.072
863,690,尊苑瑜伽,75,0.55,0.08,0.044
837,670,星海会所,75,0.55,0.08,0.044
920,736,HI GYM健身私坊(阳光海滨店),75,0.25,0.08,0.02
1002,802,格斗虎健身馆(后海店),75,0.25,0.08,0.02
949,759,MF健身工作室(蛇口店),75,0.25,0.08,0.02
915,732,槃隐瑜伽,75,0.25,0.08,0.02
1025,820,芝麻健身空间(后海店),75,0.25,0.08,0.02
1102,882,拉伽瑜伽(海韵嘉园店),75,0.08,0.08,0.0064
1078,862,领域WORLD健身中心(后海店),75,0.25,0.08,0.02
1146,917,TPILOT健身,75,0.08,0.08,0.0064
1089,871,MINIFIr.健身私坊,75,0.08,0.08,0.0064
1171,937,Better健康管理中心,75,0.08,0.08,0.0064
1163,930,海韵嘉园会所,75,0.08,0.08,0.0064
1265,1012,魅力阳光健身会(蛇口店),75,0.08,0.08,0.0064
230,184,宏图恒温游泳健身俱乐部,76,1,0.08,0.08
360,288,901体能工厂,76,1,0.08,0.08
627,502,星海会所,76,0.9,0.08,0.072
813,650,瑜之树·高端女性瑜伽普拉提生活馆,76,0.55,0.08,0.044
685,548,领航时尚健身会,76,0.55,0.08,0.044
965,772,华南健身学院,76,0.25,0.08,0.02
914,731,FunFit Fitness芳菲健身,76,0.25,0.08,0.02
1174,939,维尔尼斯国际健身会馆,76,0.08,0.08,0.0064
1270,1016,拉伽瑜伽(万科蛇口公馆店),76,0.08,0.08,0.0064
1261,1009,蛇口影剧院,76,0.08,0.08,0.0064
1104,883,TENSHINE FITNESS,76,0.08,0.08,0.0064
1071,857,撼未者健身,76,0.25,0.08,0.02
1065,852,优私健身工作室(东角头店),76,0.25,0.08,0.02
1223,978,澳城健身工作室,76,0.08,0.08,0.0064
1071,857,三间瑜伽,76,0.25,0.08,0.02
1194,955,深圳市力美健宝能健身有限公司,76,0.08,0.08,0.0064
1211,969,领域WORLD健身中心(后海店),76,0.08,0.08,0.0064
1238,990,TPILOT健身,76,0.08,0.08,0.0064
1180,944,KX Pilates(卓越维港店),76,0.08,0.08,0.0064
1255,1004,昕孕瑜伽,76,0.08,0.08,0.0064
63,50,华南健身学院,77,1,0.08,0.08
318,254,蛇口影剧院,77,1,0.08,0.08
439,351,中田健身工作室(东角头店),77,0.9,0.08,0.072
697,558,901体能工厂,77,0.55,0.08,0.044
405,324,槃隐瑜伽,77,1,0.08,0.08
439,351,MF健身工作室(蛇口店),77,0.9,0.08,0.072
620,496,拉伽瑜伽(万科蛇口公馆店),77,0.9,0.08,0.072
653,522,Better健康管理中心,77,0.55,0.08,0.044
910,728,宏图恒温游泳健身俱乐部,77,0.25,0.08,0.02
697,558,拉伽瑜伽(海韵嘉园店),77,0.55,0.08,0.044
781,625,鑫倍体私人健身馆,77,0.55,0.08,0.044
762,610,魅力阳光健身会(蛇口店),77,0.55,0.08,0.044
676,541,海韵嘉园会所,77,0.55,0.08,0.044
1032,826,MINIFIr.健身私坊,77,0.25,0.08,0.02
858,686,喜乐·瑜伽工作室,77,0.55,0.08,0.044
979,783,FunFit Fitness芳菲健身,77,0.25,0.08,0.02
1102,882,瑜之树·高端女性瑜伽普拉提生活馆,77,0.08,0.08,0.0064
1018,814,优私健身工作室(东角头店),77,0.25,0.08,0.02
961,769,深圳市中影半岛国际影城,77,0.25,0.08,0.02
1016,813,普拉达健身(南山蛇口水湾1979铂金会所),77,0.25,0.08,0.02
1195,956,维尔尼斯国际健身会馆,77,0.08,0.08,0.0064
1237,990,中田健身工作室(水湾店),77,0.08,0.08,0.0064
1237,990,澳城健身工作室,77,0.08,0.08,0.0064
347,278,昕孕瑜伽,77,1,0.08,0.08
663,530,美力健身中心,78,0.55,0.08,0.044
1145,916,金士堡健身连锁(石龙仔店),79,0.08,0.08,0.0064
1136,909,中影星悦国际影城,79,0.08,0.08,0.0064
1062,850,水灵子舞蹈石龙仔校区,79,0.25,0.08,0.02
824,659,易达瑜伽,80,0.55,0.08,0.044
994,795,超级新星健身中心,80,0.25,0.08,0.02
1113,890,中影星河影城(大浪店),80,0.08,0.08,0.0064
1170,936,自由人共享健身(大浪商业中心店),80,0.08,0.08,0.0064
405,324,倾城瑜伽普拉提,81,1,0.08,0.08
501,401,银牌国际健身俱乐部(石岩店),81,0.9,0.08,0.072
558,446,中影·金影星汇影城,81,0.9,0.08,0.072
591,473,银牌空中花园健身会,81,0.9,0.08,0.072
764,611,新世纪国际健身,81,0.55,0.08,0.044
1111,889,爱·瑜伽,81,0.08,0.08,0.0064
1291,1033,瑜伽生活馆,81,0.08,0.08,0.0064
1087,870,珊瑜伽塑形馆,81,0.25,0.08,0.02
1092,874,中田健身工作室(石岩星城店),81,0.08,0.08,0.0064
1209,967,晨风影咖,81,0.08,0.08,0.0064
1198,958,晨风私人影院,81,0.08,0.08,0.0064
1130,904,宁晨瑜伽产后恢复,82,0.08,0.08,0.0064
1129,903,梵灵芸馨瑜伽,82,0.08,0.08,0.0064
589,471,悦健身工作室,84,0.9,0.08,0.072
613,490,知行瑜伽,84,0.9,0.08,0.072
735,588,垂青健身工作室,84,0.55,0.08,0.044
973,778,力普拉提(大学城店),84,0.25,0.08,0.02
973,778,梵熙瑜伽(大学城店),84,0.25,0.08,0.02
1054,843,大健身工作室(大学城店),84,0.25,0.08,0.02
1029,823,ZT7健身工作室(大学城店),84,0.25,0.08,0.02
1029,823,顶尖国际健身俱乐部(顶尖国际南山店),84,0.25,0.08,0.02
1288,1030,领航时尚健身,84,0.08,0.08,0.0064
959,767,知行瑜伽,85,0.25,0.08,0.02
936,749,悦健身工作室,85,0.25,0.08,0.02
1081,865,垂青健身工作室,85,0.25,0.08,0.02
1238,990,爱心瑜伽(西丽馆),85,0.08,0.08,0.0064
798,638,尤伽瑜伽-西丽馆(店),86,0.55,0.08,0.044
830,664,尤伽·专业瑜伽中心,86,0.55,0.08,0.044
1104,883,优体健身工作室,86,0.08,0.08,0.0064
923,738,中田健身工作室(茶光店),86,0.25,0.08,0.02
805,644,中影嘉华国际影城(西丽半里花海店),86,0.55,0.08,0.044
789,631,天形健身俱乐部(茶光店),86,0.55,0.08,0.044
275,220,凯瑞健身工作室,87,1,0.08,0.08
276,221,飞驰健身,87,1,0.08,0.08
746,597,太平洋影城(京基百纳店),87,0.55,0.08,0.044
766,613,无量瑜伽(京基百纳店),87,0.55,0.08,0.044
1125,900,塑尔健身,87,0.08,0.08,0.0064
1134,907,极光点播影院(世界之窗店),87,0.08,0.08,0.0064
1178,942,HORIZON瑜伽普拉提(世界之窗店),87,0.08,0.08,0.0064
1179,943,中田健身工作室(世界之窗店),87,0.08,0.08,0.0064
922,738,领行时尚健身会(京基百纳广场南山店),87,0.25,0.08,0.02
1082,866,拉伽瑜伽LaJia Yoga(中信红树湾店),87,0.25,0.08,0.02
1230,984,印瑜伽(南山分店),87,0.08,0.08,0.0064
1019,815,红立方健身(中信红树湾店),87,0.25,0.08,0.02
17,14,塑尔健身,88,1,0.08,0.08
29,23,极光点播影院(世界之窗店),88,1,0.08,0.08
34,27,HORIZON瑜伽普拉提(世界之窗店),88,1,0.08,0.08
58,46,F45功能健身室(世界之窗店),88,1,0.08,0.08
73,58,中田健身工作室(世界之窗店),88,1,0.08,0.08
114,91,印瑜伽(南山分店),88,1,0.08,0.08
323,258,中影益田假日影城(深圳广场店),88,1,0.08,0.08
448,358,SUPERMONKEY(益田假日广场),88,0.9,0.08,0.072
1112,890,飞驰健身,88,0.08,0.08,0.0064
678,542,威尼斯酒店-健身中心,88,0.55,0.08,0.044
790,632,昕孕瑜伽(欢乐谷店),88,0.55,0.08,0.044
790,632,初见孕产瑜伽普拉提(世界之窗店),88,0.55,0.08,0.044
811,649,梦氏健身(美加广场店),88,0.55,0.08,0.044
1182,946,富士山环绕数码影院,88,0.08,0.08,0.0064
1291,1033,卓曦疗愈瑜伽工作室,88,0.08,0.08,0.0064
