步行最短距离（m）,步行最短时间（s）,公共服务设施名称,ID,距离分类,权重,纠正后权重
496,397,菜鸟驿站(深圳福永下十围广生五巷20号店),17,0.9,0.4,0.36
409,327,深圳市苏蓝物流有限公司,17,1,0.4,0.4
819,655,深圳市云帆国际物流有限公司,17,0.55,0.4,0.22
834,667,PPEX墨西哥专线,17,0.55,0.4,0.22
417,334,深圳路飞跨境物流有限公司,17,1,0.4,0.4
456,365,深圳市星时代国际货运代理有限公司,17,0.9,0.4,0.36
497,398,享时达国际物流代理有限公司,17,0.9,0.4,0.36
538,430,深圳市运哪儿物流有限公司,17,0.9,0.4,0.36
472,378,宝安机场福围菜鸟驿站服务站,17,0.9,0.4,0.36
456,365,深圳市华派国际货运代理有限公司,17,0.9,0.4,0.36
470,376,深圳市汇荣国际货运代理有限公司,17,0.9,0.4,0.36
475,380,深圳达三江国际物流有限公司,17,0.9,0.4,0.36
475,380,深圳市扬程达国际物流有限公司,17,0.9,0.4,0.36
421,337,深圳澳晟国际物流有限公司,17,1,0.4,0.4
497,398,深圳合众中港物流有限公司,17,0.9,0.4,0.36
494,395,运卓供应链,17,0.9,0.4,0.36
416,333,深圳市顺顺飞国际物流有限公司,17,1,0.4,0.4
365,292,深圳市嘉诚鑫国际货运代理有限公司,17,1,0.4,0.4
459,367,深圳市升运达国际货运有限公司,17,0.9,0.4,0.36
416,333,深圳言航国际货运代理有限公司,17,1,0.4,0.4
417,334,深圳市诚成运通国际货运代理有限公司,17,1,0.4,0.4
448,358,全路达物流,17,0.9,0.4,0.36
456,365,深圳市福利国际货运代理有限公司,17,0.9,0.4,0.36
519,415,深圳市世顺达国际货运代理有限公司,17,0.9,0.4,0.36
417,334,深圳市佰昌国际物流有限公司,17,1,0.4,0.4
502,402,深圳市英州国际物流,17,0.9,0.4,0.36
488,390,百腾物流(机场营业部),17,0.9,0.4,0.36
533,426,深圳市美速国际货运代理有限公司,17,0.9,0.4,0.36
407,326,深圳市锐诚国际航运有限责任公司,17,1,0.4,0.4
468,374,中国电信营业厅(下十围营业厅),17,0.9,0.4,0.36
491,393,深圳市闪电达国际货运有限公司,17,0.9,0.4,0.36
441,353,快易航,17,0.9,0.4,0.36
533,426,彬腾国际物流,17,0.9,0.4,0.36
930,744,超峰国际美国专线,17,0.25,0.4,0.1
478,382,深圳市飞展国际货运代理有限公司,17,0.9,0.4,0.36
489,391,深圳市方程式通达国际货运代理有限公司,17,0.9,0.4,0.36
560,448,深圳市珠峰国际货运代理有限公司,17,0.9,0.4,0.36
420,336,深圳市德航运通国际物流有限公司,17,1,0.4,0.4
419,335,佳诚达国际物流有限公司,17,1,0.4,0.4
422,338,深圳市天壹国际货运代理有限公司,17,1,0.4,0.4
466,373,菜鸟驿站,17,0.9,0.4,0.36
423,338,深圳九州达国际货运代理有限公司,17,1,0.4,0.4
927,742,千易物流,17,0.25,0.4,0.1
434,347,深圳市亿速安国际货运代理有限公司,17,1,0.4,0.4
923,738,IPS智慧包裹深圳分拨中心,17,0.25,0.4,0.1
964,771,深圳市安之捷供应链管理有限公司,17,0.25,0.4,0.1
601,481,深圳市博航国际物流有限公司,17,0.9,0.4,0.36
555,444,蓝帆物流,17,0.9,0.4,0.36
488,390,深圳市艾金国际货运代理有限公司,17,0.9,0.4,0.36
535,428,诚意达国际货运代理有限公司,17,0.9,0.4,0.36
535,428,香港金泰达国际货运代理有限公司机场收货点,17,0.9,0.4,0.36
444,355,深圳市骏时达国际货运代理有限公司,17,0.9,0.4,0.36
497,398,深圳市聚川国际物流有限公司,17,0.9,0.4,0.36
463,370,深圳市天诚运通国际物流有限公司,17,0.9,0.4,0.36
555,444,鸿顺捷国际物流,17,0.9,0.4,0.36
965,772,深圳市卓胜物流有限公司,17,0.25,0.4,0.1
481,385,中通快递,17,0.9,0.4,0.36
425,340,深圳市佳时速国际物流有限公司,17,1,0.4,0.4
467,374,鑫誉通达国际物流,17,0.9,0.4,0.36
452,362,裕丰国际物流有限公司,17,0.9,0.4,0.36
942,754,深圳市航辉物流有限公司,17,0.25,0.4,0.1
562,450,美速国际货运公司,17,0.9,0.4,0.36
571,457,路丰国际货运,17,0.9,0.4,0.36
474,379,粤新通国际货运,17,0.9,0.4,0.36
555,444,深圳市奥德爱物流有限公司,17,0.9,0.4,0.36
536,429,追风逐日国际快递,17,0.9,0.4,0.36
483,386,深圳市勤丰达国际物流有限公司,17,0.9,0.4,0.36
546,437,深圳市全展货运代理有限公司,17,0.9,0.4,0.36
577,462,顺成快递有限公司,17,0.9,0.4,0.36
543,434,深圳市世佰跑国际货运代理有限公司,17,0.9,0.4,0.36
483,386,升运达物流,17,0.9,0.4,0.36
942,754,深圳联华顺国际货运代理有限公司,17,0.25,0.4,0.1
573,458,升隆国际货运深圳有限公司,17,0.9,0.4,0.36
539,431,火鸟国际物流有限公司,17,0.9,0.4,0.36
543,434,高翔物流,17,0.9,0.4,0.36
501,401,友信货运,17,0.9,0.4,0.36
920,736,深圳市金捷运物流有限公司,17,0.25,0.4,0.1
559,447,鼎信鸿国际货运,17,0.9,0.4,0.36
559,447,嘉航捷运国际物流,17,0.9,0.4,0.36
498,398,深圳市捷耀货运服务有限公司,17,0.9,0.4,0.36
557,446,深圳市文速达物流有限公司,17,0.9,0.4,0.36
516,413,深圳市富衡物流有限公司,17,0.9,0.4,0.36
502,402,深圳市辉健国际物流,17,0.9,0.4,0.36
406,325,深圳市万众联合货运代理有限公司,17,1,0.4,0.4
946,757,深圳市明琅国际货运代理有限公司,17,0.25,0.4,0.1
843,674,强强集运,17,0.55,0.4,0.22
540,432,深圳市易王国际快递有限公司,17,0.9,0.4,0.36
547,438,卡车先生货运专车(下沙营业部),17,0.9,0.4,0.36
570,456,深圳他拍档国际物流,17,0.9,0.4,0.36
591,473,群利达货运,17,0.9,0.4,0.36
551,441,深圳市龙运速通国际货运代理有限公司,17,0.9,0.4,0.36
501,401,深圳市中嘉国际货运代理有限公司,17,0.9,0.4,0.36
536,429,深圳市达诚运通国际货运有限公司,17,0.9,0.4,0.36
614,491,凯时达速递(东福围西街),17,0.9,0.4,0.36
568,454,联合专线,17,0.9,0.4,0.36
574,459,深圳市恒博通运国际货运代理有限公司,17,0.9,0.4,0.36
943,754,高盛国际物流,17,0.25,0.4,0.1
943,754,翠达物流,17,0.25,0.4,0.1
915,732,深圳市五州通国际货运,17,0.25,0.4,0.1
915,732,吉联国际物流,17,0.25,0.4,0.1
549,439,深圳市百分递物流有限公司,17,0.9,0.4,0.36
597,478,深圳市米达货运代理有限公司,17,0.9,0.4,0.36
580,464,海达俄罗斯专线,17,0.9,0.4,0.36
625,500,华崴鹏达货运公司,17,0.9,0.4,0.36
611,489,深圳市银河国际物流有限公司,17,0.9,0.4,0.36
634,507,深圳市安托国际电商物流有限公司,17,0.9,0.4,0.36
577,462,雅超国际物流,17,0.9,0.4,0.36
937,750,臻品物流,17,0.25,0.4,0.1
575,460,深圳市易派国际货运代理有限公司,17,0.9,0.4,0.36
615,492,中通国际,17,0.9,0.4,0.36
572,458,深圳市德展物流有限公司,17,0.9,0.4,0.36
533,426,深圳联飞国际货运代理有限公司,17,0.9,0.4,0.36
630,504,BZS国际货运(暂停营业),17,0.9,0.4,0.36
609,487,深圳市新起点货运代理有限公司,17,0.9,0.4,0.36
588,470,深圳市速顺达国际货运代理有限公司,17,0.9,0.4,0.36
576,461,菜鸟驿站(深圳下沙六巷29号店),17,0.9,0.4,0.36
631,505,芳骏达货运,17,0.9,0.4,0.36
1013,810,深圳市皓宇国际物流有限公司,17,0.25,0.4,0.1
655,524,惠通全球国际货运代理,17,0.55,0.4,0.22
621,497,深圳南城国际货运代理有限公司(万丰),17,0.9,0.4,0.36
623,498,宝达国际物流,17,0.9,0.4,0.36
629,503,深圳安东尼国际物流有限公司,17,0.9,0.4,0.36
615,492,秀驿物流,17,0.9,0.4,0.36
652,522,东浩联运货运代理,17,0.9,0.4,0.36
644,515,深圳市跨航国际货运代理有限公司,17,0.9,0.4,0.36
600,480,深圳市鼎泰达国际货运代理有限公司,17,0.9,0.4,0.36
636,509,深圳市飞洋国际物流有限公司,17,0.9,0.4,0.36
697,558,福永人民医院永福苑社区健康服务中心,17,0.55,0.4,0.22
644,515,畅承国际物流,17,0.9,0.4,0.36
634,507,深圳都拉国际物流,17,0.9,0.4,0.36
659,527,深圳市驰晨国际物流,17,0.55,0.4,0.22
673,538,深圳慧诚国际物流有限公司,17,0.55,0.4,0.22
627,502,深圳市新联通运国际物流有限公司,17,0.9,0.4,0.36
749,599,深圳汇智通国际货运代理有限公司,17,0.55,0.4,0.22
944,755,大深国际物流(深圳)有限公司,17,0.25,0.4,0.1
943,754,东翔国际物流,17,0.25,0.4,0.1
755,604,深圳市诺辰国际货运代理有限公司,17,0.55,0.4,0.22
722,578,伟超捷快运,17,0.55,0.4,0.22
861,689,冲港物流仓库,17,0.55,0.4,0.22
749,599,天腾物流,17,0.55,0.4,0.22
677,542,菜鸟驿站(深圳福永镇福海二路108号店),17,0.55,0.4,0.22
708,566,深圳市华国中进国际货运代理有限公司,17,0.55,0.4,0.22
943,754,濠达国际,17,0.25,0.4,0.1
709,567,深华国国际物流有限公司,17,0.55,0.4,0.22
757,606,超顺国际货运,17,0.55,0.4,0.22
661,529,深圳市航盛通国际货运代理有限公司,17,0.55,0.4,0.22
1016,813,深圳大唐捷运国际物流有限公司,17,0.25,0.4,0.1
656,525,天域通运国际货运代理有限公司,17,0.55,0.4,0.22
853,682,均辉速递,17,0.55,0.4,0.22
659,527,全贴合OCA光学胶,17,0.55,0.4,0.22
994,795,国益物流,17,0.25,0.4,0.1
994,795,深圳市鼎冠国际物流有限公司,17,0.25,0.4,0.1
759,607,韵达快递超市,17,0.55,0.4,0.22
665,532,深圳市天鸿通国际货运代理有限公司,17,0.55,0.4,0.22
647,518,深圳市嘉浩运通国际货运代理有限公司,17,0.9,0.4,0.36
713,570,天航际国际货运代理有限公司,17,0.55,0.4,0.22
987,790,深圳市飞悦国际货运代理有限公司,17,0.25,0.4,0.1
685,548,深圳市高保远东国际货运代理有限公司,17,0.55,0.4,0.22
741,593,深圳市创捷通达国际货运,17,0.55,0.4,0.22
707,566,志诚天地国际货运代理,17,0.55,0.4,0.22
713,570,深圳市明日达国际物流有限公司,17,0.55,0.4,0.22
674,539,万马逊供应链,17,0.55,0.4,0.22
665,532,深圳美港国际货运代理有限公司,17,0.55,0.4,0.22
708,566,福围航空物流园,17,0.55,0.4,0.22
677,542,深圳壹达通国际货运代理有限公司,17,0.55,0.4,0.22
681,545,深圳市邦华货运代理有限公司,17,0.55,0.4,0.22
674,539,威海鑫航国际货运代理有限公司(深圳分公司),17,0.55,0.4,0.22
1029,823,美联华国际货运代理有限公司,17,0.25,0.4,0.1
670,536,深圳市利叁鑫运输有限公司,17,0.55,0.4,0.22
800,640,深圳市驿通物流有限公司,17,0.55,0.4,0.22
615,492,深圳市捷捷快递服务有限公司,17,0.9,0.4,0.36
674,539,豪翔物流,17,0.55,0.4,0.22
668,534,中运国际,17,0.55,0.4,0.22
744,595,百顺达富力物流有限公司,17,0.55,0.4,0.22
698,558,海南快运飞马路路通物流,17,0.55,0.4,0.22
687,550,丰巢快递柜,17,0.55,0.4,0.22
670,536,宝安城配中心货运深圳运营中心,17,0.55,0.4,0.22
1060,848,鑫浩捷派国际物流有限公司,17,0.25,0.4,0.1
1075,860,深圳市鑫航全球货运代理(机场点),17,0.25,0.4,0.1
747,598,深圳市联博国际货运代理有限公司,17,0.55,0.4,0.22
827,662,纳百万国际货运代理有限公司,17,0.55,0.4,0.22
499,399,深圳市飞翔达国际货运,17,0.9,0.4,0.36
747,598,永祥物流,17,0.55,0.4,0.22
719,575,恒迅物流深圳机场现代仓,17,0.55,0.4,0.22
739,591,汇顺达国际速递,17,0.55,0.4,0.22
1287,1030,深圳极客国际物流,17,0.08,0.4,0.032
726,581,深圳市泽瑞国际物流有限公司,17,0.55,0.4,0.22
705,564,朋宇达物流,17,0.55,0.4,0.22
683,546,鸿凯国际货运代理有限公司,17,0.55,0.4,0.22
933,746,DHL公司,17,0.25,0.4,0.1
764,611,深圳市鑫翔达国际货运代理有限公司,17,0.55,0.4,0.22
965,772,中外运敦豪,17,0.25,0.4,0.1
758,606,深圳市环域天地物流有限公司,17,0.55,0.4,0.22
735,588,深圳市鑫诺国际货运代理有限公司,17,0.55,0.4,0.22
785,628,卓越速递,17,0.55,0.4,0.22
725,580,品汇物流,17,0.55,0.4,0.22
770,616,深圳市优台物流有限公司,17,0.55,0.4,0.22
785,628,深圳市通恒国际物流有限公司,17,0.55,0.4,0.22
702,562,深圳市深启国际货运代理有限公司,17,0.55,0.4,0.22
785,628,美择国际货运,17,0.55,0.4,0.22
1270,1016,深圳市嘉昱国际货运代理有限公司,17,0.08,0.4,0.032
1186,949,环安物流,17,0.08,0.4,0.032
810,648,深圳市鸿太国际供应链,17,0.55,0.4,0.22
762,610,威广物流深圳分公司,17,0.55,0.4,0.22
800,640,腾阳国际物流,17,0.55,0.4,0.22
1243,994,深圳市万臣运通国际货运代理有限公司,17,0.08,0.4,0.032
1270,1016,深圳市航八方国际货运代理有限公司,17,0.08,0.4,0.032
1121,897,深圳市腾嘉国际物流有限公司,17,0.08,0.4,0.032
717,574,深圳宏速通国际物流有限公司,17,0.55,0.4,0.22
914,731,深圳市超信利物流供应链有限公司,17,0.25,0.4,0.1
762,610,捷顺行物流,17,0.55,0.4,0.22
1236,989,深圳市集好运国际物流有限公司,17,0.08,0.4,0.032
741,593,路飞跨境物流,17,0.55,0.4,0.22
1231,985,领航物流园,17,0.08,0.4,0.032
1127,902,深圳金博通国际货运代理有限公司机场分部,17,0.08,0.4,0.032
782,626,深圳市南擎国际货运代理有限公司,17,0.55,0.4,0.22
916,733,深圳市非常顺国际货运代理有限公司,17,0.25,0.4,0.1
1278,1022,深圳市浩航国际物流有限公司,17,0.08,0.4,0.032
1121,897,百世快运深圳福永分公司,17,0.08,0.4,0.032
931,745,深圳澳拓国际物流有限公司,17,0.25,0.4,0.1
1093,874,联程达国际物流总部(深圳宝安福永),17,0.08,0.4,0.032
746,597,菜鸟驿站(深圳下十围下沙南4巷15号店),17,0.55,0.4,0.22
763,610,深圳市速龙讯达国际物流有限公司,17,0.55,0.4,0.22
1121,897,波斯通物流有限公司,17,0.08,0.4,0.032
820,656,众力物流,17,0.55,0.4,0.22
790,632,深圳市子正国际货运代理有限公司,17,0.55,0.4,0.22
1121,897,嘉时速物流,17,0.08,0.4,0.032
830,664,深圳市富基物流有限公司,17,0.55,0.4,0.22
761,609,深圳市世峰国际货运代理有限公司,17,0.55,0.4,0.22
1162,930,亚诺士空运国际货运代理有限公司,17,0.08,0.4,0.032
735,588,韵达(下十围营业点),17,0.55,0.4,0.22
720,576,捷尔国际物流,17,0.55,0.4,0.22
1044,835,万里富国际物流,17,0.25,0.4,0.1
833,666,深圳市瀚羽国际物流,17,0.55,0.4,0.22
1135,908,妈妈驿站,17,0.08,0.4,0.032
791,633,深圳市中洲货运代理有限公司,17,0.55,0.4,0.22
760,608,宝丰国际货运(机场仓库),17,0.55,0.4,0.22
1262,1010,韵达快递福永翠岗分部(韵达超市),17,0.08,0.4,0.032
1286,1029,深圳市进航国际物流有限公司,17,0.08,0.4,0.032
1130,904,中国电信(福中路营业厅),17,0.08,0.4,0.032
1137,910,好运物流,17,0.08,0.4,0.032
827,662,深圳市优客国际货运代理有限公司,17,0.55,0.4,0.22
614,491,现代国际物流园,17,0.9,0.4,0.36
858,686,深圳市五七国际货运代理有限公司,17,0.55,0.4,0.22
825,660,深圳市广联鸿运物流有限公司,17,0.55,0.4,0.22
1091,873,顺丰速运,17,0.08,0.4,0.032
843,674,深州市腾驿国际货运代理有限公司,17,0.55,0.4,0.22
843,674,晟通捷运国际货运代理有限公司,17,0.55,0.4,0.22
858,686,友宠宠物托运,17,0.55,0.4,0.22
923,738,菜鸟驿站(深圳福永下十围下沙南6巷7号店),17,0.25,0.4,0.1
873,698,三和达国际货运,17,0.25,0.4,0.1
898,718,菜鸟驿站(深圳福永街道福围社区下沙南四巷六号),17,0.25,0.4,0.1
892,714,CDEK(深圳下沙),17,0.25,0.4,0.1
940,752,快递小站,17,0.25,0.4,0.1
873,698,祥凌物流,17,0.25,0.4,0.1
978,782,美尔顺快运,17,0.25,0.4,0.1
978,782,信诚物流,17,0.25,0.4,0.1
1277,1022,顺丰速运(福中路),17,0.08,0.4,0.032
917,734,深圳市泽浩国际物流有限公司,17,0.25,0.4,0.1
1050,840,深圳市美尔顺供应链管理有限公司,17,0.25,0.4,0.1
1024,819,深圳市骏飞国际物流有限公司,17,0.25,0.4,0.1
1081,865,飞力士全球物流,17,0.25,0.4,0.1
998,798,深圳市星港龙国际物流有限公司,17,0.25,0.4,0.1
1030,824,深圳市华翎货运代理有限公司(下沙南七巷),17,0.25,0.4,0.1
998,798,深圳盛誉达国际物流有限公司,17,0.25,0.4,0.1
1023,818,福永优速快递分拨中心,17,0.25,0.4,0.1
1060,848,江苏东南速运盐城淮安泰州转运中心,17,0.25,0.4,0.1
1013,810,安之道物流,17,0.25,0.4,0.1
1046,837,深圳鑫欧航国际物流有限公司,17,0.25,0.4,0.1
1014,811,昊宇捷运国际货运代理有限公司,17,0.25,0.4,0.1
1221,977,深圳雅顺达国际物流有限公司,17,0.08,0.4,0.032
900,720,恒瀚物流易小,17,0.25,0.4,0.1
1073,858,深圳市明广兴运输有限公司,17,0.25,0.4,0.1
960,768,深圳飞普货国际货运代理,17,0.25,0.4,0.1
944,755,深圳市飞递仕物流有限公司,17,0.25,0.4,0.1
1149,919,FedEx,17,0.08,0.4,0.032
945,756,天星物流,17,0.25,0.4,0.1
1030,824,言必行国际物流,17,0.25,0.4,0.1
1104,883,鹏安物流,17,0.08,0.4,0.032
1030,824,星航(下十围仓),17,0.25,0.4,0.1
1030,824,宝安航空货运,17,0.25,0.4,0.1
1149,919,壹米深圳宝安快递分拨中心,17,0.08,0.4,0.032
953,762,深圳市恒瀚国际货运代理有限公司,17,0.25,0.4,0.1
1109,887,风顺物流,17,0.08,0.4,0.032
960,768,升华国际货运,17,0.25,0.4,0.1
946,757,诚爵国际,17,0.25,0.4,0.1
1243,994,立方速国际货运代理有限公司,17,0.08,0.4,0.032
909,727,深圳市现代国际物流园,17,0.25,0.4,0.1
1121,897,深圳市跨运国际货运代理有限公司,17,0.08,0.4,0.032
1127,902,鸿鑫宇物流,17,0.08,0.4,0.032
1218,974,菜鸟驿站(万科金色领域135号店),17,0.08,0.4,0.032
1234,987,天鹰快运,17,0.08,0.4,0.032
1184,947,春雨物流,17,0.08,0.4,0.032
1188,950,创运通物流,17,0.08,0.4,0.032
1204,963,粤发物流,17,0.08,0.4,0.032
1210,968,深圳市奔腾物流有限公司,17,0.08,0.4,0.032
1087,870,深圳市富昂国际货运代理有限公司,17,0.25,0.4,0.1
1296,1037,顺丰快运中转场,17,0.08,0.4,0.032
159,127,深圳燕罗塘医院,18,1,0.4,0.4
318,254,菜鸟驿站(新区五巷8号店),18,1,0.4,0.4
198,158,中国电信营业厅,18,1,0.4,0.4
289,231,天天快递(深圳塘下涌一村新区5巷8号店),18,1,0.4,0.4
193,154,中国联通智慧生活馆,18,1,0.4,0.4
198,158,中国联通(松岗塘下涌营业厅),18,1,0.4,0.4
277,222,三诺物流中心,18,1,0.4,0.4
409,327,顺丰速运,18,1,0.4,0.4
243,194,中国移动(燕罗营业厅),18,1,0.4,0.4
389,311,良维电子菜鸟E站,18,1,0.4,0.4
393,314,菜鸟驿站(深圳塘下涌一村新区3巷10号),18,1,0.4,0.4
327,262,天天快递(塘下涌分点),18,1,0.4,0.4
409,327,菜鸟驿站(杰奇电脑科技),18,1,0.4,0.4
456,365,菜鸟驿站(深圳唐下涌二村新区7巷6号店),18,0.9,0.4,0.36
448,358,菜鸟驿站(深圳塘下涌一村新区一巷7号店),18,0.9,0.4,0.36
442,354,宝安区燕罗街道办事处塘下涌社区24小时自助服务区,18,0.9,0.4,0.36
489,391,中国移动,18,0.9,0.4,0.36
453,362,中国邮政集团公司深圳市塘下涌支局,18,0.9,0.4,0.36
502,402,塘二邮政代办所,18,0.9,0.4,0.36
510,408,中国电信(塘下涌营业厅),18,0.9,0.4,0.36
483,386,圆通速递(塘下涌分部),18,0.9,0.4,0.36
563,450,飞驰邮政便民服务点,18,0.9,0.4,0.36
550,440,安能,18,0.9,0.4,0.36
512,410,清风货运,18,0.9,0.4,0.36
496,397,松岗人民医院塘下涌社区健康服务中心,18,0.9,0.4,0.36
632,506,京东物流深圳燕川站,18,0.9,0.4,0.36
692,554,邮政快递,18,0.55,0.4,0.22
685,548,信丰物流(燕川分公司),18,0.55,0.4,0.22
651,521,圆通速递,18,0.9,0.4,0.36
589,471,韵达快递燕塘分部,18,0.9,0.4,0.36
1050,840,燕罗社区医院,18,0.25,0.4,0.1
1080,864,速尔快递松岗分公司,18,0.25,0.4,0.1
720,576,铁中快运(深圳松岗营业部),18,0.55,0.4,0.22
759,607,新跨跃货运,18,0.55,0.4,0.22
788,630,中国移动宽带报装点,18,0.55,0.4,0.22
969,775,星昊货运代理有限公司,18,0.25,0.4,0.1
970,776,中国联通(幸福北营业厅),18,0.25,0.4,0.1
886,709,菜鸟驿站(深圳松岗塘下涌富塘路76号店),18,0.25,0.4,0.1
1200,960,深圳市盈通达物流有限公司,18,0.08,0.4,0.032
1076,861,菜鸟驿站(深圳松岗塘下涌综合路一巷4号店),18,0.25,0.4,0.1
1219,975,中国电信,18,0.08,0.4,0.032
373,298,菜鸟驿站(深圳松岗红星龙门北四巷1号店),19,1,0.4,0.4
492,394,菜鸟驿站(美宜佳A776宝安松岗芙蓉店),19,0.9,0.4,0.36
492,394,大星邮政便民服务点,19,0.9,0.4,0.36
435,348,深圳市德利物流有限公司,19,0.9,0.4,0.36
542,434,百世汇通,19,0.9,0.4,0.36
349,279,菜鸟驿站(深圳松岗东方社区胜利路49号店),19,1,0.4,0.4
387,310,菜鸟驿站(深圳松岗东方二街11号店),19,1,0.4,0.4
335,268,国通快递(松岗分店),19,1,0.4,0.4
534,427,菜鸟驿站(深圳松岗东方大村34号店),19,0.9,0.4,0.36
675,540,中国速递EMS邮件领取收寄窗口,19,0.55,0.4,0.22
675,540,中国邮政速递物流,19,0.55,0.4,0.22
698,558,菜鸟驿站(上报美路万众生活超市),19,0.55,0.4,0.22
591,473,中国邮政集团公司深圳市松岗支局,19,0.9,0.4,0.36
704,563,菜鸟驿站(深圳松岗上报美路5号店),19,0.55,0.4,0.22
538,430,中国移动(喜港城营业厅),19,0.9,0.4,0.36
528,422,菜鸟驿站(朝阳二街5号105店),19,0.9,0.4,0.36
856,685,圆通速递,19,0.55,0.4,0.22
800,640,中国移动,19,0.55,0.4,0.22
987,790,菜鸟驿站(深圳松岗西坊十巷6号店),19,0.25,0.4,0.1
817,654,丰巢E栈快递柜,19,0.55,0.4,0.22
828,662,中国移动(宙业指定专营店),19,0.55,0.4,0.22
881,705,中国电信,19,0.25,0.4,0.1
913,730,菜鸟驿站(深圳松岗湾头村132号店),19,0.25,0.4,0.1
865,692,深圳市万达龙交通运输有限公司,19,0.55,0.4,0.22
961,769,南康广成物流有限公司(宝安),19,0.25,0.4,0.1
765,612,中国电信,19,0.55,0.4,0.22
753,602,菜鸟驿站(深圳松岗爱国五街7号店),19,0.55,0.4,0.22
788,630,通达驿站物流服务部,19,0.55,0.4,0.22
933,746,中国移动(宝利豪庭营业厅),19,0.25,0.4,0.1
1028,822,中国电信光纤宽带报装(松岗天虹服务厅),19,0.25,0.4,0.1
1042,834,深圳市粤莞惠物流运输有限公司,19,0.25,0.4,0.1
772,618,松岗人民医院居委会社区健康服务中心,19,0.55,0.4,0.22
779,623,菜鸟驿站(深圳松岗东新三巷二号店),19,0.55,0.4,0.22
1019,815,深圳市鼎泰启航物流有限公司,19,0.25,0.4,0.1
905,724,菜鸟驿站(美宜佳4942宝安松岗宜新街店),19,0.25,0.4,0.1
1043,834,深圳市川粤汽车咨询服务有限公司,19,0.25,0.4,0.1
1146,917,新鑫盛五金油刷配送中心,19,0.08,0.4,0.032
833,666,菜鸟驿站(深圳松岗东新三巷2号101店),19,0.55,0.4,0.22
843,674,菜鸟驿站(深圳松岗格布北四巷十五号店),19,0.55,0.4,0.22
1032,826,菜鸟驿站(深圳松岗西坊村十一巷18号店),19,0.25,0.4,0.1
870,696,乐英华邮政便民服务点,19,0.25,0.4,0.1
1019,815,中邮通邮政便民服务点,19,0.25,0.4,0.1
1236,989,顺丰速运,19,0.08,0.4,0.032
896,717,菜鸟驿站(美宜佳5801红星格布村店),19,0.25,0.4,0.1
1002,802,中国联通(松岗宝利来店),19,0.25,0.4,0.1
1013,810,中国联通,19,0.25,0.4,0.1
1026,821,宜新邮政便民服务点,19,0.25,0.4,0.1
814,651,中国联通(松岗吉祥路营业厅),19,0.55,0.4,0.22
880,704,顺丰速运(南边头路),19,0.25,0.4,0.1
1212,970,海润邮政便民服务点,19,0.08,0.4,0.032
947,758,金港港货站,19,0.25,0.4,0.1
958,766,中通快递松岗红星分部,19,0.25,0.4,0.1
958,766,菜鸟驿站,19,0.25,0.4,0.1
998,798,中国电信(红星营业厅),19,0.25,0.4,0.1
987,790,菜鸟驿站(深圳松岗红星湾头西区7巷2号店),19,0.25,0.4,0.1
1012,810,菜鸟驿站(大园新村9号店),19,0.25,0.4,0.1
1221,977,百世快运,19,0.08,0.4,0.032
939,751,中国电信(松涛营业厅),19,0.25,0.4,0.1
1065,852,菜鸟驿站(深圳松岗松新北三巷5号店),19,0.25,0.4,0.1
1054,843,中国联通(松瑞路营业厅),19,0.25,0.4,0.1
1054,843,中国电信联通移动宽带服务,19,0.25,0.4,0.1
1122,898,中国移动(松岗营业厅),19,0.08,0.4,0.032
1186,949,中国移动(4G购机中心),19,0.08,0.4,0.032
1176,941,韵达深圳宝安松岗红星分部,19,0.08,0.4,0.032
1163,930,中国电信(松岗营业厅),19,0.08,0.4,0.032
1228,982,京广速递(松岗店),19,0.08,0.4,0.032
1280,1024,菜鸟驿站(意丰百货商店),19,0.08,0.4,0.032
1109,887,松岗医院红星社康中心,19,0.08,0.4,0.032
1284,1027,圆通快递,19,0.08,0.4,0.032
1246,997,菜鸟驿站蚝涌十巷,19,0.08,0.4,0.032
1090,872,菜鸟驿站(美宜佳8153格布新区店),19,0.08,0.4,0.032
1231,985,圆通速递,19,0.08,0.4,0.032
1302,1042,顺丰速运(山美新村店),19,0.08,0.4,0.032
1283,1026,中国电信,19,0.08,0.4,0.032
1253,1002,圆通速递代收点(松明大道),19,0.08,0.4,0.032
1293,1034,中国电信(松岗联投风驰恒锋服务厅),19,0.08,0.4,0.032
209,167,韵达快递超市(前进公社服务站),20,1,0.4,0.4
268,214,菜鸟驿站(深圳洋眉坑6巷5号店),20,1,0.4,0.4
278,222,菜鸟驿站(深圳松岗楼岗北二巷2号店),20,1,0.4,0.4
603,482,中通快递松岗楼岗店,20,0.9,0.4,0.36
515,412,恒昌邮政便民服务点,20,0.9,0.4,0.36
828,662,马田车队,20,0.55,0.4,0.22
515,412,菜鸟驿站(深圳楼岗北中英文公寓102店),20,0.9,0.4,0.36
522,418,顺丰速运(山美新村店),20,0.9,0.4,0.36
1053,842,宝安中医院(集团)联投嘉苑社区健康服务中心,20,0.25,0.4,0.1
660,528,中国电信,20,0.55,0.4,0.22
824,659,菜鸟驿站(深圳松岗楼岗南八巷8栋店),20,0.55,0.4,0.22
905,724,松岗人民医院集苑社区健康服务中心,20,0.25,0.4,0.1
1001,801,韵达新天虹服务站,20,0.25,0.4,0.1
1067,854,安能物流(东方工业一街),20,0.25,0.4,0.1
1013,810,中通快递(立业路部),20,0.25,0.4,0.1
